MSOA11CD,tenure_all_2011,owned_2011,rented_2011,owned_2011_pct,rented_2011_pct
E02003482,2508,1885,532,0.751594896,0.212121212
E02003483,3888,2344,1244,0.602880658,0.319958848
E02003484,2914,1512,1009,0.518874399,0.346259437
E02003485,3243,2067,1093,0.637372803,0.337033611
E02003486,3410,2149,834,0.630205279,0.24457478
E02003487,2930,2011,854,0.686348123,0.291467577
E02003488,2881,1936,857,0.671988893,0.297466158
E02003489,2824,2028,621,0.718130312,0.21990085
E02003490,2590,1094,1416,0.422393822,0.546718147
E02003524,3076,1514,1486,0.492197659,0.483094928
E02003525,2459,1063,1354,0.432289549,0.550630338
E02003526,2687,2326,315,0.865649423,0.117231113
E02003527,2571,1639,892,0.637495138,0.346946713
E02003529,3027,2448,546,0.808721506,0.180376611
E02003530,3101,1843,1202,0.594324411,0.387616898
E02003531,3314,2699,577,0.814423657,0.174109837
E02003532,3149,2094,1017,0.664973007,0.32295967
E02003533,2408,1434,927,0.59551495,0.384966777
E02003534,3469,2531,882,0.729605074,0.254251946
E02003535,3810,2463,1287,0.646456693,0.337795276
E02003536,3277,657,2510,0.200488251,0.765944461
E02003537,4182,3039,1031,0.726685796,0.246532759
E02003538,4386,2268,2015,0.517099863,0.459416325
E02003539,4872,752,3874,0.154351396,0.795155993
E02003540,3685,2638,967,0.71587517,0.262415197
E02003541,4631,956,3543,0.206434895,0.765061542
E02003542,3669,1995,1623,0.54374489,0.442354865
E02003543,3503,1565,1887,0.44675992,0.53868113
E02003544,2851,1765,1044,0.619081024,0.366187303
E02003545,3555,1340,2140,0.376933896,0.601969058
E02003546,3825,2257,1499,0.590065359,0.391895425
E02003547,4470,2008,2305,0.449217002,0.515659955
E02003548,2866,1496,1293,0.521981856,0.451151431
E02006821,2630,2107,493,0.801140684,0.187452471
E02003389,3115,2624,429,0.842375602,0.137720706
E02003390,2846,2634,194,0.925509487,0.068165847
E02003391,3286,2619,615,0.797017651,0.187157638
E02003392,3647,2021,1480,0.554154099,0.405812997
E02003393,3186,2706,453,0.849340866,0.142184557
E02003394,2927,1573,1236,0.537410318,0.422275367
E02003395,3861,1851,1954,0.479409479,0.506086506
E02003396,3995,2224,1654,0.55669587,0.414017522
E02003397,3022,1972,1000,0.652547981,0.330906684
E02003398,4040,1551,2384,0.383910891,0.59009901
E02003399,5891,1522,4049,0.25836021,0.68731964
E02003400,3052,1443,1561,0.472804718,0.51146789
E02003401,3682,1913,1694,0.51955459,0.460076046
E02003402,3725,1536,2102,0.412348993,0.564295302
E02003403,3582,2087,1399,0.582635399,0.390563931
E02003404,2326,1107,1157,0.475924334,0.497420464
E02003405,3816,1423,2177,0.372903564,0.570492662
E02003406,2870,1673,1098,0.582926829,0.382578397
E02003407,3648,1735,1833,0.47560307,0.502467105
E02003408,3462,1991,1409,0.575101098,0.406990179
E02003409,4198,2364,1765,0.563125298,0.420438304
E02003410,3334,1749,1526,0.524595081,0.457708458
E02003411,3759,1816,1882,0.483107209,0.50066507
E02003412,3641,2403,1172,0.659983521,0.321889591
E02003413,3880,1851,1909,0.477061856,0.492010309
E02003414,4589,2579,1885,0.561996078,0.410764873
E02003415,4241,1550,2507,0.36547984,0.591134166
E02003416,3106,2051,1007,0.660334836,0.324211204
E02003417,3654,1827,1734,0.5,0.47454844
E02003418,3445,1949,1422,0.56574746,0.412772134
E02003419,3276,1686,1515,0.514652015,0.462454212
E02003420,2533,1204,1258,0.475325701,0.496644295
E02003549,2849,1768,1034,0.620568621,0.362934363
E02003550,3216,2125,1032,0.660758706,0.320895522
E02003551,2256,969,1224,0.429521277,0.542553191
E02003552,2646,1084,1501,0.409674981,0.567271353
E02003553,2394,766,1573,0.319966583,0.657059315
E02003554,2646,1667,942,0.630007559,0.35600907
E02003555,3140,1763,1322,0.561464968,0.421019108
E02003556,2471,1740,708,0.704168353,0.286523675
E02003557,2753,1445,1276,0.524881947,0.46349437
E02003558,2924,1164,1700,0.398084815,0.581395349
E02003559,3065,2351,647,0.767047308,0.211092985
E02003560,3040,1098,1893,0.361184211,0.622697368
E02003561,3181,1081,2049,0.339830242,0.644137064
E02003562,3636,2152,1395,0.591859186,0.383663366
E02003563,3483,1804,1601,0.517944301,0.459661212
E02003564,3474,2202,1203,0.633851468,0.346286701
E02003565,2563,742,1765,0.289504487,0.688646118
E02003566,2607,1549,996,0.594169544,0.382048331
E02003567,2991,1699,1238,0.568037446,0.413908392
E02003568,3820,1640,2118,0.429319372,0.554450262
E02003569,3527,1563,1879,0.443152821,0.532747377
E02003570,3635,821,2745,0.225859697,0.755158184
E02003571,3040,653,2347,0.214802632,0.772039474
E02003572,2484,1870,586,0.752818035,0.235909823
E02003573,3236,1548,1607,0.478368356,0.496600742
E02003574,3412,2447,868,0.717174678,0.254396249
E02003575,2808,1057,1667,0.376424501,0.593660969
E02003576,3434,1937,1422,0.56406523,0.414094351
E02003577,4908,1211,3470,0.246740016,0.707008965
E02003578,2641,1905,695,0.721317683,0.263157895
E02003579,3357,2118,1187,0.630920465,0.353589514
E02003580,2617,934,1626,0.356897211,0.621322125
E02003367,2368,1547,716,0.653293919,0.302364865
E02003368,2416,1472,832,0.609271523,0.344370861
E02003369,2427,1853,496,0.763494026,0.204367532
E02003370,2642,2254,337,0.853141559,0.127554883
E02003371,2287,2149,120,0.939658942,0.052470485
E02003372,2949,2430,495,0.824008138,0.16785351
E02003373,2972,2073,757,0.697510094,0.254710633
E02003374,2334,1736,580,0.743787489,0.248500428
E02003375,2440,1475,863,0.604508197,0.353688525
E02003376,2600,1692,849,0.650769231,0.326538462
E02003377,3854,2817,867,0.730928905,0.224961079
E02003378,3466,2088,1299,0.602423543,0.374783612
E02003379,2785,1678,1003,0.602513465,0.360143627
E02003380,3110,2455,601,0.789389068,0.193247588
E02003381,2272,1635,601,0.719630282,0.264524648
E02003382,3129,1871,1203,0.597954618,0.384467881
E02003383,2708,2126,538,0.785081241,0.198670606
E02003384,2587,1714,758,0.662543487,0.293003479
E02003385,3592,1763,1639,0.490812918,0.456291759
E02003386,3465,2062,1354,0.595093795,0.390764791
E02003387,3611,2938,629,0.813625035,0.174189975
E02003388,2326,1607,646,0.690885641,0.277730009
E02003421,2148,1792,316,0.834264432,0.147113594
E02003422,4718,3597,980,0.762399322,0.207715134
E02003423,2289,1350,910,0.589777195,0.397553517
E02003424,3430,2643,749,0.770553936,0.218367347
E02003425,4704,2398,2112,0.509778912,0.448979592
E02003426,3721,2964,703,0.796560064,0.188927708
E02003427,2833,1795,991,0.633603953,0.34980586
E02003428,3545,2608,878,0.735684062,0.247672779
E02003429,2966,2389,522,0.805461902,0.175994606
E02003430,2609,1277,1047,0.489459563,0.401303181
E02003431,2730,1850,835,0.677655678,0.305860806
E02003432,3021,1764,1224,0.583912612,0.405163853
E02003433,2744,1880,825,0.685131195,0.300655977
E02003434,3688,2020,1583,0.547722343,0.429229935
E02003435,2844,1944,859,0.683544304,0.302039381
E02003436,3355,2549,731,0.75976155,0.217883756
E02003437,2886,1941,841,0.672557173,0.291406791
E02003438,4118,2915,1074,0.707867897,0.260806217
E02003439,2272,1719,501,0.756602113,0.220510563
E02003440,3634,2884,703,0.79361585,0.193450743
E02003441,2954,2499,409,0.845971564,0.13845633
E02003442,2760,2358,368,0.854347826,0.133333333
E02003443,2429,1611,767,0.6632359,0.315767806
E02003444,3223,2649,521,0.821905057,0.161650636
E02003445,3110,2816,280,0.905466238,0.090032154
E02003446,3035,2685,325,0.884678748,0.10708402
E02003447,3453,2472,789,0.715899218,0.228496959
E02003448,2617,2214,366,0.846006878,0.139854796
E02003449,3144,2488,627,0.791348601,0.199427481
E02003450,4206,3030,1021,0.720399429,0.242748455
E02003451,3725,2227,1435,0.597852349,0.385234899
E02003452,2428,2084,288,0.858319605,0.118616145
E02003453,2387,2211,168,0.926267281,0.070381232
E02003454,3045,2538,477,0.833497537,0.156650246
E02003455,2669,1945,532,0.728737355,0.19932559
E02003456,2535,1663,789,0.656015779,0.311242604
E02003457,3679,3335,319,0.906496331,0.086708345
E02003458,3027,2675,306,0.883713247,0.101090188
E02003652,3079,2386,625,0.774926924,0.202987983
E02003653,2616,1758,818,0.672018349,0.312691131
E02003654,2208,1791,358,0.811141304,0.162137681
E02003655,3706,2790,811,0.752833243,0.218834323
E02003656,2485,1829,604,0.736016097,0.24305835
E02003657,2411,1811,535,0.751140606,0.221899627
E02003658,2869,2225,566,0.775531544,0.197281283
E02003659,3272,2202,942,0.672982885,0.287897311
E02003660,3823,3084,678,0.806696312,0.177347633
E02003661,2066,1602,423,0.775411423,0.204743466
E02003662,2592,1620,933,0.625,0.359953704
E02003663,2044,1195,823,0.584637965,0.402641879
E02003664,2440,1605,782,0.657786885,0.320491803
E02003665,2209,1658,528,0.750565867,0.239022182
E02003666,2974,1434,1385,0.482178884,0.465702757
E02003667,3887,2694,1141,0.693079496,0.293542578
E02003668,3472,3013,419,0.867799539,0.120679724
E02003669,2506,1137,1288,0.453711093,0.51396648
E02003670,3650,2556,1029,0.700273973,0.281917808
E02003671,2395,1513,835,0.631732777,0.348643006
E02003672,3837,3181,607,0.829033099,0.158196508
E02003673,3387,2691,636,0.794508415,0.187776794
E02003674,2137,1667,434,0.780065512,0.203088442
E02003675,3341,2260,1016,0.676444178,0.304100569
E02003676,3190,2695,443,0.844827586,0.138871473
E02003677,3751,2437,1236,0.649693415,0.32951213
E02003678,2195,1792,375,0.816400911,0.170842825
E02003679,2796,1673,1075,0.598354793,0.384477825
E02003680,4032,3266,708,0.810019841,0.175595238
E02003681,3982,3011,933,0.756152687,0.23430437
E02003682,3000,2227,703,0.742333333,0.234333333
E02003683,2509,1831,600,0.729772818,0.239139099
E02003685,3185,2592,533,0.813814757,0.167346939
E02003686,2702,2310,360,0.85492228,0.133234641
E02003687,2182,1694,456,0.776351971,0.208982585
E02006823,3422,2890,465,0.844535359,0.135885447
E02003688,4733,3261,1355,0.688992183,0.286287767
E02003689,3160,2531,553,0.800949367,0.175
E02003690,2806,1958,774,0.697790449,0.275837491
E02003691,2698,2015,576,0.746849518,0.213491475
E02003692,3354,2640,607,0.787119857,0.180977937
E02003693,2520,2051,400,0.813888889,0.158730159
E02003694,3294,2126,1096,0.645415908,0.332726169
E02003695,3949,2871,916,0.727019499,0.231957458
E02003696,3500,2537,898,0.724857143,0.256571429
E02003697,2384,1808,523,0.758389262,0.219379195
E02003698,3247,2797,388,0.861410533,0.119494918
E02003699,2290,1692,537,0.738864629,0.234497817
E02003701,4149,2971,1107,0.716076163,0.26681128
E02003702,3207,2353,734,0.733707515,0.228874337
E02003703,3049,1980,1006,0.649393244,0.329944244
E02003704,2330,2021,276,0.867381974,0.118454936
E02003705,2491,1436,1007,0.576475311,0.404255319
E02003706,2657,1447,1010,0.544599172,0.380127964
E02003707,2445,1550,841,0.63394683,0.34396728
E02003708,3075,1535,1465,0.499186992,0.476422764
E02003709,2315,1164,1091,0.502807775,0.471274298
E02003710,3520,2164,1249,0.614772727,0.354829545
E02003711,3848,2103,1614,0.546517672,0.419438669
E02003712,3246,2183,959,0.672520025,0.295440542
E02003713,2390,2020,342,0.845188285,0.143096234
E02003714,2829,1980,786,0.699893955,0.277836691
E02003715,2563,2053,476,0.801014436,0.18571986
E02003716,2460,1832,580,0.744715447,0.235772358
E02003717,3729,2788,882,0.747653526,0.236524537
E02003718,2377,1625,712,0.683634834,0.299537232
E02006824,3760,3240,483,0.861702128,0.128457447
E02004356,3009,1791,1126,0.595214357,0.374210701
E02004357,3050,1748,1259,0.573114754,0.412786885
E02004358,3537,2393,1080,0.676562058,0.305343511
E02004359,3484,2232,1204,0.640642939,0.345579793
E02004361,3330,2529,767,0.759459459,0.23033033
E02004362,3585,2457,1072,0.685355649,0.29902371
E02004363,3280,1893,1348,0.577134146,0.41097561
E02004364,3908,2620,1235,0.670419652,0.316018424
E02004365,3590,1170,2341,0.325905292,0.652089136
E02004366,3758,1781,1865,0.473922299,0.496274614
E02004367,3401,2602,745,0.765069097,0.21905322
E02006857,3856,2684,1117,0.696058091,0.289678423
E02006858,3224,1888,1288,0.58560794,0.399503722
E02004368,3253,2494,709,0.766676914,0.217952659
E02004369,4206,3606,559,0.857346648,0.132905373
E02004370,3223,1310,1868,0.406453615,0.579584238
E02004371,3007,1862,1103,0.619221816,0.366810775
E02004372,2801,1101,1670,0.393073902,0.596215637
E02004373,3638,2366,1190,0.650357339,0.327102804
E02004374,3530,2137,1325,0.605382436,0.375354108
E02004375,3973,2016,1911,0.50742512,0.480996728
E02004376,3793,1327,2406,0.349854996,0.634326391
E02004377,4480,3042,1381,0.679017857,0.308258929
E02004378,5255,1445,3729,0.274976213,0.709609895
E02004379,3008,2228,696,0.740691489,0.231382979
E02004380,3491,2748,645,0.787167001,0.184760814
E02004381,4363,2622,1637,0.60096264,0.37520055
E02004382,2769,1784,886,0.644275912,0.319971109
E02004383,3094,2255,805,0.728829994,0.260180995
E02004384,3161,2560,571,0.809870294,0.180639038
E02004385,3421,2588,777,0.756503946,0.227126571
E02004386,2784,2062,681,0.74066092,0.244612069
E02004387,2468,1441,979,0.583873582,0.396677472
E02004388,2828,1971,784,0.696958982,0.277227723
E02004389,4180,3617,503,0.865311005,0.120334928
E02004390,3473,2810,617,0.809098762,0.177656205
E02004391,3141,1962,1136,0.624641834,0.361668259
E02004392,3639,2778,769,0.763396538,0.211321792
E02004393,2763,2007,680,0.726384365,0.246109301
E02004394,3195,2468,649,0.772456964,0.20312989
E02004395,3642,2421,1118,0.664744646,0.30697419
E02004396,3815,3234,508,0.847706422,0.133158585
E02004397,3362,2427,868,0.721891731,0.258179655
E02004398,3679,1943,1655,0.528132645,0.449850503
E02004399,3572,2795,715,0.782474804,0.200167973
E02004400,4697,4272,372,0.909516713,0.079199489
E02004401,3801,3139,596,0.825835306,0.156800842
E02004402,4712,2576,2054,0.546689304,0.435908319
E02004403,2623,1895,628,0.722455204,0.239420511
E02004404,2570,2032,444,0.790661479,0.172762646
E02004405,2342,1914,345,0.817250213,0.147309991
E02004406,2988,2510,431,0.840026774,0.144243641
E02004407,3295,2546,652,0.772685888,0.197875569
E02004408,3126,2220,826,0.710172745,0.264235445
E02004409,2189,1778,338,0.812243033,0.154408406
E02004410,3153,2590,468,0.821439899,0.148430067
E02004411,3668,2728,863,0.743729553,0.235278081
E02004412,3330,2527,728,0.758858859,0.218618619
E02004413,2806,2267,470,0.807911618,0.167498218
E02004414,2409,1873,488,0.777501038,0.202573682
E02004415,2398,1864,464,0.777314429,0.193494579
E02004416,2695,2165,464,0.803339518,0.172170686
E02004417,2520,2025,443,0.803571429,0.175793651
E02004418,2284,1668,564,0.730297723,0.246935201
E02004419,2473,1512,898,0.611403154,0.363121715
E02004420,4527,3810,600,0.841616965,0.132538105
E02004421,3649,2906,691,0.796382571,0.18936695
E02004422,4125,3412,633,0.827151515,0.153454545
E02004423,3506,3113,343,0.887906446,0.097832288
E02004675,3060,2327,680,0.760457516,0.222222222
E02004676,3361,2735,569,0.813745909,0.169294853
E02004677,2707,1928,659,0.712227558,0.243442926
E02004678,3127,2325,694,0.743524145,0.22193796
E02004679,3430,2480,852,0.72303207,0.248396501
E02004680,2849,2155,642,0.756405756,0.225342225
E02004681,4551,2364,1966,0.519446276,0.431992969
E02004682,3238,2242,952,0.692402718,0.294008647
E02004683,2802,1478,1230,0.527480371,0.438972163
E02004684,3645,2355,1194,0.646090535,0.327572016
E02004685,3292,1620,1489,0.492102066,0.452308627
E02004686,3544,2027,1410,0.571952596,0.39785553
E02004687,2761,1541,1152,0.558131112,0.41724013
E02004688,3472,1726,1693,0.497119816,0.487615207
E02004689,2277,1854,389,0.814229249,0.170838823
E02004690,3179,2503,624,0.787354514,0.196288141
E02004691,3232,2376,700,0.735148515,0.216584158
E02004692,2996,2775,210,0.92623498,0.070093458
E02004693,3041,1722,1275,0.566261098,0.419269977
E02004694,2872,1976,811,0.688022284,0.282381616
E02004695,3235,2571,633,0.794744977,0.195672334
E02004696,2644,1856,694,0.701966717,0.262481089
E02004697,2223,1729,429,0.777777778,0.192982456
E02004698,2503,1080,1359,0.431482221,0.542948462
E02004699,4442,3531,820,0.794912202,0.184601531
E02004700,2170,1085,1008,0.5,0.464516129
E02004702,3241,2391,789,0.737735267,0.243443382
E02004703,4175,3393,633,0.812694611,0.151616766
E02004704,2325,1714,538,0.737204301,0.231397849
E02004705,3532,2647,800,0.749433749,0.226500566
E02004706,3030,2282,692,0.753135314,0.228382838
E02004707,4529,3333,1026,0.735924045,0.226540075
E02004708,3918,2373,1451,0.605666156,0.370342011
E02004709,3020,2577,406,0.853311258,0.134437086
E02004710,2569,2040,497,0.794083301,0.19346049
E02006829,2772,2366,359,0.853535354,0.12950938
E02006838,2809,2378,391,0.846564614,0.139195443
E02004712,3487,3122,331,0.895325495,0.094924003
E02004713,3212,2723,457,0.847758406,0.142278954
E02004714,3371,2758,553,0.81815485,0.164046277
E02004715,3429,2325,1028,0.678040245,0.299795859
E02004716,3563,2616,884,0.734212742,0.248105529
E02004717,3996,2007,1858,0.502252252,0.464964965
E02004718,3796,2023,1662,0.532929399,0.437829294
E02004719,3977,3473,465,0.87327131,0.116922303
E02004720,4748,3702,957,0.779696714,0.201558551
E02004721,3569,2673,782,0.748949286,0.219108994
E02004722,3098,2218,834,0.715945771,0.269205939
E02004723,3816,3386,401,0.887316562,0.105083857
E02004724,3200,2113,1024,0.6603125,0.32
E02004725,2398,1488,878,0.620517098,0.366138449
E02004726,2517,1735,735,0.689312674,0.292014303
E02004727,3384,2851,488,0.84249409,0.144208038
E02004728,3472,2585,805,0.74452765,0.231854839
E02004729,3062,2151,858,0.702482038,0.280209014
E02004730,3544,3139,360,0.885722348,0.101580135
E02004731,3232,2733,473,0.845606436,0.14634901
E02004732,3279,2735,511,0.834095761,0.155840195
E02004733,3111,2355,664,0.756991321,0.213436194
E02004734,4370,3384,916,0.774370709,0.209610984
E02004735,3206,2873,306,0.896132252,0.095446039
E02004736,3398,3057,316,0.899646851,0.09299588
E02004737,3278,1968,1234,0.600366077,0.376449054
E02004738,3212,2560,616,0.797011208,0.191780822
E02004739,2913,2404,461,0.825266049,0.158256093
E02004740,3118,2665,422,0.854714561,0.135343169
E02004741,3161,2195,901,0.694400506,0.285036381
E02004742,3231,2056,1132,0.6363355,0.350355927
E02004743,3162,2526,595,0.79886148,0.188172043
E02004744,3251,1331,1863,0.409412488,0.573054445
E02004745,3900,2267,1504,0.581282051,0.385641026
E02004746,4616,3555,957,0.770147314,0.207322357
E02004747,2914,1989,864,0.682566918,0.296499657
E02004748,4767,1936,2669,0.406125446,0.559890917
E02004749,3058,2644,392,0.864617397,0.128188358
E02004750,3370,2616,715,0.776261128,0.212166172
E02004751,3293,2618,637,0.795019739,0.193440632
E02004752,3162,2834,305,0.896268185,0.096457938
E02004753,3851,3209,583,0.833290055,0.15138925
E02004754,2549,1815,674,0.712043939,0.264417419
E02004755,4728,3304,1171,0.698815567,0.247673435
E02004756,3214,2475,648,0.770068451,0.201617922
E02004757,3160,2882,254,0.912025316,0.080379747
E02004758,3100,2381,668,0.768064516,0.215483871
E02004759,3239,2814,400,0.868786663,0.123494906
E02004760,2941,2106,781,0.716082965,0.265555933
E02004761,2273,1309,883,0.575890893,0.388473383
E02004764,3421,2849,523,0.832797428,0.152879275
E02004765,2640,2193,427,0.830681818,0.161742424
E02004766,2632,1530,1064,0.581306991,0.404255319
E02004767,2247,1078,1113,0.479750779,0.495327103
E02004768,2274,1409,836,0.619613017,0.367634125
E02004769,2478,980,1441,0.395480226,0.581517353
E02004770,2880,1391,1437,0.482986111,0.498958333
E02004771,3621,1749,1782,0.483015742,0.492129246
E02004772,3852,3067,732,0.796209761,0.190031153
E02004774,4329,3279,976,0.757449757,0.225456225
E02004775,3969,2984,933,0.751826657,0.235071807
E02004776,2546,2159,351,0.847996858,0.137863315
E02004777,2608,1784,791,0.68404908,0.303297546
E02004778,2805,2224,546,0.792869875,0.194652406
E02006822,3602,2873,691,0.797612438,0.191837868
E02006830,2771,1536,1172,0.554312523,0.422952003
E02006831,2636,2302,309,0.873292868,0.117223065
E02004779,4691,3405,1155,0.725858026,0.246216159
E02004780,2550,1779,731,0.697647059,0.286666667
E02004781,3332,2632,649,0.789915966,0.194777911
E02004782,3322,2356,889,0.709211318,0.267609874
E02004783,2924,2342,546,0.800957592,0.186730506
E02004784,2289,2007,259,0.876802097,0.113149847
E02004785,2422,1812,546,0.748142031,0.225433526
E02004786,3608,2532,1027,0.701773836,0.284645233
E02004787,3480,2814,623,0.80862069,0.179022989
E02004788,2887,2437,404,0.844128853,0.139937652
E02004789,4406,3088,1234,0.70086246,0.280072628
E02004790,3445,2159,1220,0.62670537,0.35413643
E02004791,2201,1364,811,0.61971831,0.368468878
E02004792,3723,2973,690,0.798549557,0.185334408
E02004793,3081,2525,501,0.819539111,0.162609542
E02004794,2825,2231,518,0.789734513,0.183362832
E02004795,4028,2661,1196,0.660625621,0.296921549
E02004796,4259,3733,473,0.87649683,0.111058934
E02004797,3540,2164,1282,0.611299435,0.362146893
E02004798,2668,1512,1094,0.566716642,0.410044978
E02004799,3881,2781,1014,0.716567895,0.261272868
E02004800,3561,3164,357,0.888514462,0.100252738
E02004801,3716,3132,514,0.842841765,0.138320775
E02004802,2547,1587,915,0.623085984,0.359246172
E02004803,2648,1259,1329,0.475453172,0.501888218
E02004804,2780,2397,356,0.862230216,0.128057554
E02004805,3334,2661,540,0.798140372,0.161967606
E02004806,3177,2427,626,0.763928234,0.197041234
E02004807,3785,2642,1054,0.698018494,0.278467635
E02004808,4180,2285,1791,0.546650718,0.4284689
E02004809,2856,573,2103,0.200630252,0.736344538
E02004810,2945,1862,1030,0.632258065,0.349745331
E02004811,3210,2065,1087,0.643302181,0.338629283
E02004812,2395,1984,385,0.828392484,0.160751566
E02004813,2487,1347,1090,0.541616405,0.438279051
E02004814,2861,2175,605,0.760223698,0.211464523
E02004815,2837,1286,1507,0.453295735,0.531194924
E02004816,3968,2098,1759,0.528729839,0.443296371
E02004817,3259,2015,1171,0.618287818,0.359312673
E02004818,4092,2917,1096,0.71285435,0.267839687
E02004819,3291,2471,767,0.750835612,0.23305986
E02004820,2856,1833,950,0.641806723,0.332633053
E02004821,2161,1486,532,0.687644609,0.246182323
E02004822,3255,2170,916,0.666666667,0.28141321
E02004823,3814,3136,621,0.822233875,0.162821185
E02004824,2864,1798,997,0.627793296,0.348114525
E02004825,4416,3532,812,0.799818841,0.183876812
E02004826,2620,2018,525,0.770229008,0.200381679
E02004827,2831,2461,358,0.869304133,0.126457082
E02004828,2501,2105,366,0.841663335,0.146341463
E02004829,2236,1508,633,0.674418605,0.283094812
E02004830,2608,1874,644,0.718558282,0.246932515
E02004831,3417,2714,634,0.794263974,0.185542874
E02004832,3591,2545,888,0.708716235,0.247284879
E02004833,3428,2289,1059,0.667736289,0.308926488
E02004834,3167,1194,1886,0.377012946,0.595516261
E02004835,4418,2284,1938,0.516976007,0.438660027
E02004836,2177,686,1453,0.31511254,0.667432246
E02004837,3092,2405,638,0.777813713,0.206338939
E02004838,3685,2870,706,0.778833107,0.191587517
E02004839,3314,2613,609,0.788473144,0.183765842
E02004840,3986,3086,826,0.774209734,0.207225289
E02004841,4517,3118,1231,0.69028116,0.272526013
E02004842,3229,2460,702,0.761845773,0.217404769
E02004996,3331,2207,1017,0.662563795,0.30531372
E02004997,3161,2381,704,0.753242645,0.222714331
E02004998,2669,2103,497,0.787935556,0.186212064
E02004999,5136,3386,1625,0.659267913,0.316394081
E02005000,3922,2049,1787,0.522437532,0.45563488
E02005001,3575,2714,796,0.759160839,0.222657343
E02005002,3795,2174,1545,0.572859025,0.407114625
E02005003,3069,1707,1243,0.556207234,0.405017921
E02005004,4473,2868,1439,0.641180416,0.321708026
E02005005,2952,2392,484,0.810298103,0.16395664
E02005006,2193,1703,429,0.776561788,0.195622435
E02005007,3494,2590,745,0.74127075,0.213222667
E02005008,3686,2667,919,0.723548562,0.249321758
E02005009,2331,1744,534,0.748176748,0.229086229
E02005010,3522,1828,1629,0.519023282,0.462521295
E02005011,3152,2668,379,0.846446701,0.120241117
E02005012,3603,2592,953,0.7194005,0.264501804
E02005013,3558,2677,823,0.752388983,0.231309725
E02005014,3688,3326,313,0.901843818,0.084869848
E02005015,3352,2760,512,0.823389021,0.15274463
E02005016,3317,2389,882,0.720229123,0.265902924
E02005017,3303,2240,997,0.678171359,0.301846806
E02005018,3393,2836,498,0.835838491,0.146772767
E02005019,2380,1678,640,0.705042017,0.268907563
E02005020,2865,2065,731,0.720767888,0.255148342
E02005021,2635,2100,470,0.796963947,0.178368121
E02005022,2959,1173,1737,0.396417709,0.587022643
E02005023,3158,739,2302,0.234008866,0.728942369
E02005025,3495,1992,1414,0.569957082,0.404577969
E02005026,3046,2273,731,0.746224557,0.239986868
E02005027,2203,1728,417,0.78438493,0.189287335
E02006855,2356,1006,1283,0.426994907,0.544567063
E02006856,4786,2037,2574,0.425616381,0.537818638
E02005028,3156,1317,1695,0.41730038,0.537072243
E02005029,4021,2341,1539,0.582193484,0.382740612
E02005030,4093,2693,1259,0.657952602,0.307598339
E02005031,3258,1600,1536,0.491098834,0.47145488
E02005032,3931,2628,1252,0.66853218,0.318494022
E02005033,2897,1546,1277,0.533655506,0.440800828
E02005034,2843,2586,240,0.909602533,0.084417868
E02005035,3038,2444,541,0.804476629,0.178077683
E02005036,2556,1330,1182,0.520344288,0.462441315
E02005037,2742,2390,315,0.87162655,0.11487965
E02005038,2333,1961,351,0.84054865,0.150450064
E02005039,2692,1831,816,0.680163447,0.303120357
E02005040,2521,2152,329,0.853629512,0.130503768
E02005041,2851,2034,740,0.713433883,0.25955805
E02005042,3999,2766,1119,0.691672918,0.279819955
E02005043,3353,2457,799,0.732776618,0.238294065
E02005044,3446,2291,1083,0.664828787,0.314277423
E02005045,3298,2309,911,0.700121286,0.276228017
E02005046,2619,1616,912,0.617029401,0.348224513
E02005047,3354,2241,1047,0.668157424,0.31216458
E02005048,2678,2221,414,0.829350261,0.15459298
E02005049,3200,2625,511,0.8203125,0.1596875
E02005050,3719,3128,534,0.841086314,0.143586986
E02005051,5514,2615,2801,0.47424737,0.507979688
E02005052,3590,1614,1881,0.449582173,0.523955432
E02005053,3813,1777,1976,0.466037241,0.518227118
E02005054,2876,2448,390,0.851182197,0.135605007
E02005055,3167,1428,1662,0.450899905,0.524786865
E02005056,4550,1610,2802,0.353846154,0.615824176
E02005057,4146,2435,1599,0.587313073,0.385672938
E02005058,2974,1723,1190,0.579354405,0.400134499
E02005059,3819,2915,848,0.763288819,0.222047656
E02005060,2879,1911,899,0.663772143,0.312261202
E02005061,2777,1546,1154,0.55671588,0.415556356
E02005062,2606,2152,431,0.825786646,0.165387567
E02005063,2469,1782,655,0.721749696,0.265289591
E02005064,2702,2213,451,0.819022946,0.166913397
E02005065,2904,1585,1267,0.545798898,0.436294766
E02005066,3146,2781,329,0.883979657,0.104577241
E02005067,2292,2018,245,0.880453752,0.106893543
E02005068,2706,2283,373,0.84368071,0.137841833
E02005069,3465,2721,687,0.785281385,0.198268398
E02005070,3650,3312,289,0.90739726,0.079178082
E02005071,4423,1899,2383,0.429346597,0.538774587
E02005072,3055,2646,383,0.866121113,0.125368249
E02005073,4713,2400,2160,0.50922979,0.458306811
E02005074,3336,2829,455,0.848021583,0.136390887
E02005075,3700,2318,1280,0.626486486,0.345945946
E02005076,3434,2087,1298,0.607746069,0.377984857
E02005077,3021,1965,985,0.650446872,0.326050976
E02005078,3230,2500,653,0.773993808,0.202167183
E02005079,3241,2787,407,0.859919778,0.125578525
E02005080,4530,1890,2530,0.417218543,0.558498896
E02005081,2861,2202,607,0.769660958,0.212163579
E02005082,3820,2856,850,0.747643979,0.222513089
