MSOA11CD,residents_all_2011,migrants_2011,migrants_2011_pct
E02003031,10253,2381,0.232224715
E02003032,7282,963,0.132243889
E02003033,8999,3383,0.375930659
E02003034,12263,1999,0.163010683
E02003036,8557,2967,0.346733668
E02003037,8734,2980,0.341195329
E02003038,6359,726,0.114168894
E02003039,8045,927,0.115226849
E02003040,9125,1334,0.146191781
E02003041,6194,1692,0.273167582
E02003043,10938,4277,0.391022125
E02003044,5798,477,0.082269748
E02003045,6890,2180,0.316400581
E02003046,9214,920,0.099848057
E02003047,10037,1766,0.175948989
E02003048,6516,1015,0.155770411
E02003049,7272,643,0.088421342
E02003050,8452,1509,0.178537624
E02003051,6664,995,0.149309724
E02003052,6502,797,0.122577668
E02003053,8066,717,0.088891644
E02003054,6453,624,0.09669921
E02003055,8300,533,0.064216867
E02003056,7216,465,0.064440133
E02003057,5822,410,0.070422535
E02003058,8987,774,0.086124402
E02003059,5638,462,0.081943952
E02003060,10802,688,0.063691909
E02003061,5754,460,0.079944387
E02003062,5836,534,0.091501028
E02003063,7040,312,0.044318182
E02003064,6535,452,0.069166029
E02006887,6634,1861,0.28052457
E02006888,6824,900,0.131887456
E02006889,7347,802,0.109160201
E02006890,8568,1014,0.118347339
E02003892,6253,375,0.059971214
E02003893,6481,424,0.065422003
E02003894,8017,693,0.086441312
E02003895,7965,706,0.08863779
E02003896,5593,580,0.103701055
E02003897,5412,399,0.073725055
E02003898,6606,484,0.073266727
E02003899,5280,382,0.072348485
E02003900,7163,596,0.083205361
E02003901,7453,554,0.074332484
E02003902,5411,363,0.067085566
E02003903,6423,417,0.064922933
E02003904,5325,421,0.079061033
E02003905,6173,527,0.08537178
E02003906,5406,398,0.073621902
E02003907,7565,601,0.079444812
E02003908,7860,771,0.098091603
E02003909,9113,1038,0.113903215
E02003910,6068,852,0.140408701
E02003911,8381,665,0.07934614
E02003912,7710,573,0.074319066
E02003913,5804,615,0.105961406
E02003914,7093,966,0.13619061
E02003915,7725,1202,0.155598706
E02003916,6616,1499,0.226571947
E02003917,7456,684,0.091738197
E02003918,6740,572,0.084866469
E02003919,6804,642,0.094356261
E02003920,7214,699,0.096894927
E02003921,5821,392,0.067342381
E02003922,7721,637,0.082502267
E02003923,7204,675,0.093697946
E02003924,6866,532,0.077483251
E02003925,7067,459,0.064949767
E02003926,7764,663,0.085394127
E02003927,9645,1844,0.191187144
E02003928,11682,901,0.077127204
E02003929,6585,475,0.072133637
E02003930,8917,855,0.095884266
E02003931,9934,574,0.057781357
E02003932,6945,531,0.076457883
E02003933,6881,530,0.077023688
E02003934,6669,576,0.086369771
E02003935,9216,787,0.085394965
E02003936,8257,737,0.0892576
E02003937,5553,511,0.09202233
E02003938,6561,585,0.089163237
E02003939,6721,495,0.073649755
E02003940,6089,455,0.074724914
E02003941,7347,706,0.096093644
E02003942,7389,661,0.089457301
E02003943,7543,554,0.073445579
E02003944,9403,687,0.073061789
E02003945,5973,554,0.092750712
E02003946,8803,732,0.08315347
E02003947,6447,476,0.07383279
E02003948,8265,714,0.086388385
E02003949,6668,807,0.121025795
E02003950,5375,512,0.095255814
E02003951,6112,430,0.070353403
E02003952,6671,763,0.114375656
E02003953,10551,917,0.086911193
E02003954,6891,871,0.126396749
E02003955,9277,778,0.083863318
E02003956,7050,523,0.074184397
E02003957,10100,876,0.086732673
E02003958,7827,635,0.081129424
E02003959,6873,498,0.072457442
E02003960,5858,484,0.082622055
E02003961,9299,774,0.083234756
E02003962,6344,644,0.101513241
E02003963,9287,953,0.102616561
E02003964,7712,557,0.072225104
E02006781,2203,122,0.055379029
E02003065,8503,836,0.098318241
E02003066,6014,366,0.060857998
E02003067,7526,619,0.082248206
E02003068,6180,406,0.065695793
E02003069,5409,546,0.100942873
E02003070,12108,988,0.081598943
E02003071,7901,633,0.080116441
E02003072,9045,472,0.052183527
E02003073,6585,312,0.04738041
E02003074,7971,531,0.066616485
E02003075,5788,316,0.054595715
E02003076,9273,536,0.057802222
E02003077,5975,419,0.070125523
E02003078,6877,500,0.072706122
E02003079,9599,664,0.069173872
E02003080,8589,611,0.071137501
E02003081,9166,560,0.061095352
E02003082,8583,1161,0.135267389
E02003084,9506,1223,0.128655586
E02003085,7534,721,0.095699496
E02003086,6053,726,0.119940525
E02003087,9169,540,0.0588941
E02003088,8361,593,0.070924531
E02003089,5777,426,0.073740696
E02006845,7970,908,0.113927227
E02006846,7104,871,0.122606982
E02003122,6729,532,0.079060782
E02003123,8033,784,0.097597411
E02003124,7807,655,0.083899065
E02003125,5995,523,0.087239366
E02003126,7262,766,0.105480584
E02003127,7570,608,0.080317041
E02003128,8654,884,0.102149295
E02003129,6521,638,0.097837755
E02003130,10224,730,0.071400626
E02003131,7499,493,0.065742099
E02003132,7935,667,0.084057971
E02003133,7347,497,0.067646659
E02003134,6930,416,0.06002886
E02003135,7479,852,0.113918973
E02003136,7905,527,0.066666667
E02003137,7794,611,0.078393636
E02003138,7476,985,0.131754949
E02003139,6506,474,0.072855825
E02003140,7697,570,0.074054827
E02003141,8014,1240,0.154729224
E02003142,9084,859,0.094561867
E02003143,7791,607,0.077910409
E02003144,9041,3530,0.390443535
E02003145,6976,1315,0.18850344
E02003146,9018,2567,0.284652916
E02003147,7645,1056,0.138129496
E02003148,9886,3582,0.362330568
E02003149,9340,2358,0.252462527
E02003150,11468,2601,0.226805023
E02003151,7449,517,0.069405289
E02003152,9426,623,0.066093783
E02003153,7883,693,0.087910694
E02003194,6241,411,0.065854831
E02003195,5612,392,0.069850321
E02003196,10303,596,0.057847229
E02003197,6815,519,0.076155539
E02003198,7264,532,0.073237885
E02003199,9180,652,0.071023965
E02003200,9962,911,0.091447501
E02003201,10573,1001,0.094675116
E02003202,6206,975,0.157106026
E02003203,7415,788,0.106271072
E02003204,8690,934,0.107479862
E02003205,8238,532,0.064578781
E02003206,9596,1078,0.112338474
E02003207,7099,570,0.080292999
E02003208,10683,1647,0.154170177
E02003209,6042,677,0.11204899
E02003210,9106,1088,0.11948166
E02003211,8620,1236,0.143387471
E02003090,6918,604,0.087308471
E02003091,6573,391,0.059485775
E02003092,7915,725,0.091598231
E02003093,6581,395,0.060021273
E02003094,8352,606,0.072557471
E02003095,7123,418,0.058683139
E02003096,6453,525,0.081357508
E02003097,6220,341,0.054823151
E02003098,10038,1148,0.114365411
E02003099,6825,420,0.061538462
E02003100,10511,777,0.073922557
E02003101,10561,1087,0.102925859
E02003102,6520,364,0.055828221
E02003103,7216,417,0.057788248
E02003104,7654,481,0.062842958
E02003105,6298,337,0.05350905
E02003106,10507,2780,0.264585514
E02003107,10607,1328,0.125200339
E02003108,9307,830,0.089180187
E02003109,5985,282,0.047117794
E02003110,10369,863,0.083228855
E02003111,6294,552,0.087702574
E02003112,6381,460,0.072089014
E02003113,10167,706,0.069440346
E02003114,6988,491,0.070263309
E02003115,9159,869,0.094879354
E02003116,7557,606,0.080190552
E02003117,8582,661,0.077021673
E02003118,10199,710,0.069614668
E02003119,10344,572,0.055297757
E02003120,8393,449,0.053496962
E02003121,10170,550,0.054080629
E02003212,8259,544,0.065867538
E02003214,6328,563,0.088969659
E02003215,6993,445,0.063635064
E02003216,9095,559,0.061462342
E02003217,6515,564,0.086569455
E02003218,6575,491,0.074676806
E02003219,6686,539,0.080616213
E02003220,10274,761,0.074070469
E02003221,6450,734,0.11379845
E02003222,6306,520,0.082461148
E02003223,9672,1129,0.116728701
E02003224,8742,532,0.060855639
E02003225,5956,580,0.097380792
E02003226,8352,1133,0.13565613
E02003227,6339,529,0.083451649
E02003228,6590,667,0.101213961
E02003229,5661,413,0.072955308
E02003230,7273,1404,0.193042761
E02003231,8514,790,0.092788349
E02003232,8145,1167,0.143278085
E02003233,8859,833,0.094028671
E02003234,8684,617,0.071050207
E02003235,7302,1030,0.141057245
E02003236,10512,729,0.069349315
E02006847,9257,1160,0.125310576
E02006848,6789,1243,0.183090293
E02006849,9028,857,0.094926894
E02003154,7178,551,0.076762329
E02003155,5822,671,0.115252491
E02003156,9525,915,0.096062992
E02003157,6223,774,0.12437731
E02003158,5440,522,0.095955882
E02003159,5747,630,0.109622412
E02003161,6897,1152,0.167029143
E02003163,7777,1005,0.129227208
E02003164,8826,703,0.079651031
E02003165,7133,575,0.080611244
E02003166,10477,812,0.077503102
E02003167,9018,1209,0.134065203
E02003168,6910,544,0.078726483
E02003169,6657,415,0.062340394
E02003170,9331,813,0.087128925
E02003171,7362,520,0.07063298
E02006840,10636,851,0.080011282
E02006634,8635,687,0.079559931
E02006635,8395,753,0.089696248
E02006636,6860,461,0.067201166
E02006637,10743,1168,0.108721958
E02006638,6262,557,0.088949218
E02006639,8494,633,0.074523193
E02006640,7069,437,0.061819211
E02006641,7416,657,0.088592233
E02006642,5768,566,0.098127601
E02006643,15048,1905,0.126594896
E02006644,6744,403,0.059756821
E02006645,7157,593,0.082855945
E02006646,5601,383,0.068380646
E02006647,5897,447,0.075801255
E02006648,5855,544,0.092912041
E02006649,6864,609,0.088723776
E02006650,11290,1108,0.098139947
E02006651,7234,583,0.080591651
E02006652,9541,795,0.083324599
E02006653,9829,719,0.07315088
E02006654,9353,1016,0.108628248
E02006655,7002,542,0.077406455
E02006656,7077,444,0.062738448
E02006657,10126,900,0.088880111
E02006658,7148,492,0.068830442
E02006659,7648,808,0.105648536
E02006660,13012,1074,0.082539195
E02006661,9193,1623,0.176547373
E02006662,5917,419,0.070812912
E02006663,10724,1141,0.106396867
E02006664,6526,524,0.080294208
E02006665,6560,463,0.070579268
E02006666,5645,443,0.078476528
E02006667,6369,544,0.085413723
E02006668,6104,473,0.07749017
E02006669,9710,887,0.091349125
E02006670,6712,812,0.120977354
E02006671,6137,806,0.131334528
E02006672,6652,734,0.110342754
E02006673,5003,498,0.099540276
E02006674,5712,818,0.143207283
E02006675,7909,512,0.064736376
E02006676,6119,526,0.085961758
E02006677,7792,502,0.064425051
E02006678,7344,521,0.070942266
E02006679,9744,784,0.08045977
E02006680,7333,662,0.090276831
E02006681,5936,423,0.071260108
E02006682,9402,728,0.077430334
E02006683,7765,677,0.087186091
E02006684,6166,760,0.123256568
E02006685,7699,753,0.09780491
E02006686,5481,372,0.067870826
E02006687,7289,696,0.095486349
E02006688,5669,488,0.086082201
E02006689,6267,430,0.068613372
E02006690,6716,558,0.08308517
E02006691,13490,1059,0.078502595
E02006692,5697,690,0.121116377
E02006693,5728,493,0.086068436
E02006694,6065,558,0.092003298
E02006695,6338,422,0.066582518
E02004129,5492,416,0.07574654
E02004130,5919,601,0.101537422
E02004131,5564,430,0.077282531
E02004132,8231,607,0.073745596
E02004133,8180,615,0.075183374
E02004134,6883,474,0.06886532
E02004135,8044,620,0.077076082
E02004136,7959,586,0.07362734
E02004137,5339,430,0.080539427
E02004138,7096,483,0.068066516
E02004139,6372,500,0.078468299
E02004140,5178,494,0.095403631
E02004141,5820,527,0.090549828
E02004142,5981,1014,0.169536867
E02004143,6320,433,0.068512658
E02004144,6719,570,0.084834053
E02004145,5967,413,0.06921401
E02004146,7223,531,0.07351516
E02004147,7025,918,0.130676157
E02004148,7145,815,0.11406578
E02004149,9019,2744,0.304246591
E02004150,6825,1107,0.162197802
E02004151,7957,625,0.078547191
E02004152,8421,3075,0.365158532
E02004153,7546,691,0.091571694
E02004154,8173,1936,0.236877524
E02004155,7557,581,0.076882361
E02004156,9584,2576,0.268781302
E02004157,6587,1248,0.189464096
E02004158,7824,1002,0.128067485
E02004159,9307,1013,0.108842806
E02004160,7175,457,0.06369338
E02004161,7976,786,0.098545637
E02004162,7231,853,0.11796432
E02004163,6591,563,0.085419511
E02004164,6586,482,0.073185545
E02004165,8047,603,0.074934758
E02004166,6487,467,0.071990134
E02004167,7200,691,0.095972222
E02004168,6088,538,0.088370565
E02004169,7103,469,0.066028439
E02004170,7643,561,0.073400497
E02004171,7562,524,0.069293838
E02004172,6155,478,0.077660439
E02004173,7279,515,0.070751477
E02004174,7600,570,0.075
E02004175,5517,573,0.103860794
E02004176,5588,392,0.070150322
E02004177,5992,509,0.084946595
E02004178,5471,407,0.07439225
E02004179,9078,875,0.096386869
E02004180,5900,494,0.083728814
E02004181,5849,540,0.092323474
E02004182,6200,687,0.110806452
E02004183,5782,535,0.092528537
E02004184,8614,725,0.084165312
E02004185,5811,542,0.093271382
E02004186,8224,696,0.08463035
E02004187,9336,624,0.066838046
E02004188,6305,403,0.063917526
E02004189,5925,499,0.084219409
E02004190,7883,647,0.082075352
E02004191,8076,692,0.085685983
E02004192,7163,589,0.082228117
E02004193,11851,638,0.053835119
E02004194,6235,563,0.090296712
E02004195,5605,597,0.106512043
E02004196,7120,541,0.075983146
E02004197,6269,427,0.068112937
E02004198,6423,503,0.078312315
E02004199,5351,436,0.081480097
E02004200,5239,473,0.090284405
E02004201,5193,399,0.0768342
E02004202,7759,567,0.073076427
E02004203,5636,371,0.065826828
E02004204,9304,621,0.066745486
E02004205,6450,446,0.069147287
E02004206,6711,569,0.084786172
E02004207,5957,437,0.073359073
E02004208,7969,668,0.083824821
E02004209,8306,557,0.067059957
E02004210,6780,660,0.097345133
E02004211,6499,566,0.087090322
E02004212,5939,578,0.097322782
E02004213,5668,832,0.146788991
E02004214,5919,681,0.115053218
E02004215,5650,522,0.092389381
E02004216,5562,406,0.072995325
E02004217,7718,514,0.066597564
E02004218,5679,477,0.083993661
E02004219,5521,401,0.07263177
E02004220,6184,526,0.085058215
E02004221,5878,570,0.096971759
E02004222,5717,689,0.120517754
E02004223,11348,1002,0.088297497
E02004224,6254,447,0.071474256
E02004225,5714,438,0.076653833
E02004226,6916,523,0.075621747
E02004227,8929,587,0.065740844
E02004228,6899,428,0.062037977
E02004229,7963,663,0.083260078
E02004230,7500,585,0.078
E02004231,6793,684,0.100691889
E02004232,6529,474,0.072599173
E02004233,12280,988,0.080456026
E02004234,6119,404,0.06602386
E02004235,6369,472,0.074108965
E02004236,5773,417,0.072232808
E02004237,7783,576,0.074007452
E02004238,7094,571,0.080490555
E02004239,5587,419,0.074995525
E02004240,6077,414,0.06812572
E02004241,9010,935,0.103773585
E02004242,6428,547,0.085096453
E02004243,6465,392,0.060634184
E02004244,7221,496,0.068688547
E02004245,7631,537,0.070370856
E02004246,6859,439,0.064003499
E02004247,5931,419,0.07064576
E02004248,7561,617,0.081602963
E02004249,5393,307,0.056925644
E02004250,7643,670,0.087661913
E02004251,6334,437,0.068992738
E02004252,7014,649,0.092529227
E02004253,8981,726,0.080837323
E02004254,10133,691,0.068193033
E02004255,7502,589,0.078512397
E02004256,9204,773,0.083985224
E02004257,7314,711,0.097210829
E02004258,10329,723,0.069997096
E02004259,7095,785,0.110641297
E02004260,9442,1577,0.167019699
E02004261,9983,773,0.077431634
E02004262,7714,525,0.068058076
E02004263,5692,445,0.078179902
E02004264,7983,591,0.074032319
E02004265,8270,424,0.051269649
E02004266,8392,823,0.09806959
E02004267,5035,377,0.074875869
E02004268,9601,583,0.060722841
E02004269,9523,889,0.093352935
E02004270,7489,479,0.063960475
E02004271,9772,745,0.076238232
E02004272,11403,869,0.076208015
E02004273,7085,530,0.074805928
E02004274,6460,546,0.084520124
E02004275,7419,591,0.079660332
E02004276,5675,501,0.088281938
E02004277,10290,1264,0.122837707
E02004278,8770,643,0.07331813
E02004279,7769,609,0.078388467
E02004280,7609,486,0.063871731
E02004281,7316,571,0.078048114
E02004282,8641,620,0.071750955
E02004283,8669,601,0.069327489
E02004284,9470,1366,0.144244984
E02004285,7465,733,0.098191561
E02004286,5191,405,0.078019649
E02004287,5571,423,0.075928918
E02004288,5643,789,0.139819245
E02004289,7201,402,0.05582558
E02004600,5700,545,0.095614035
E02004601,5165,394,0.076282672
E02004602,6432,602,0.093594527
E02004603,7675,2067,0.269315961
E02004604,7955,830,0.104336895
E02004605,5731,491,0.085674402
E02004606,9788,1540,0.157335513
E02004607,9449,1854,0.196211239
E02004608,10461,2412,0.230570691
E02004609,7276,682,0.09373282
E02004610,8036,1273,0.158412145
E02004611,11088,1090,0.098304473
E02004612,9437,673,0.071315037
E02004613,6264,611,0.097541507
E02004614,5275,417,0.079052133
E02004615,7929,566,0.071383529
E02004616,8652,729,0.084257975
E02004617,7679,571,0.07435864
E02004618,7297,624,0.085514595
E02004619,7293,672,0.092143151
E02004620,7686,666,0.086651054
E02004621,6305,1092,0.173195876
E02004622,6871,812,0.118177849
E02004623,8004,525,0.065592204
E02004624,5876,523,0.089006127
E02004625,9289,658,0.070836473
E02004626,9677,1136,0.117391754
E02004627,5350,389,0.07271028
E02004628,7759,359,0.046268849
E02004629,12262,646,0.052683086
E02004630,6556,390,0.059487492
E02004631,5009,338,0.067478539
E02004632,10011,455,0.045450005
E02004633,8168,436,0.05337904
E02004634,9993,529,0.052937056
E02004635,7176,532,0.074136009
E02004636,8081,691,0.085509219
E02004637,8862,1376,0.155269691
E02004638,5776,469,0.081198061
E02004639,8219,1877,0.228373281
E02004640,7846,723,0.092148866
E02004641,7273,494,0.067922453
E02004642,11875,929,0.078231579
E02004643,7817,793,0.101445567
E02004644,8702,829,0.095265456
E02004645,9490,645,0.06796628
E02004646,8500,698,0.082117647
E02004647,5889,470,0.079809815
E02004648,5839,424,0.072615174
E02004649,7098,626,0.088193857
E02004650,10421,1384,0.132808752
E02004651,7628,732,0.095962244
