MSOA11CD,all_households_2011,no_children_2011,dependent_children_2011,nondependent_children_2011,no_children_2011_pct,dependent_children_2011_pct,nondependent_children_2011_pct
E02003794,3531,794,954,373,0.224865477,0.27017842,0.105635797
E02003795,2211,481,608,260,0.217548621,0.274988693,0.117593849
E02003796,3254,468,834,350,0.143822987,0.256299939,0.107559926
E02003797,3990,780,1044,337,0.195488722,0.261654135,0.084461153
E02003798,2488,354,804,301,0.142282958,0.323151125,0.120980707
E02003799,3103,401,849,375,0.129229778,0.273606188,0.12085079
E02003800,2603,532,703,268,0.204379562,0.270072993,0.102958125
E02003801,2888,486,808,367,0.168282548,0.279778393,0.127077562
E02003802,4274,832,504,186,0.194665419,0.117922321,0.043518952
E02003803,3869,679,348,162,0.175497545,0.089945722,0.041871285
E02003804,3217,615,727,233,0.191171899,0.225986944,0.072427728
E02003805,2535,537,657,250,0.21183432,0.259171598,0.098619329
E02003806,2547,479,706,256,0.188064389,0.27718885,0.100510404
E02003807,3832,760,781,329,0.198329854,0.203810021,0.08585595
E02003808,2776,532,841,254,0.191642651,0.30295389,0.091498559
E02003809,3061,645,805,345,0.210715452,0.262985952,0.112708265
E02003810,3445,727,812,367,0.211030479,0.235703919,0.106531205
E02003841,3462,636,788,355,0.183708839,0.227614096,0.102541883
E02003842,2367,537,474,236,0.226869455,0.200253485,0.099704267
E02003843,2612,451,600,325,0.172664625,0.229709035,0.124425727
E02003844,2948,568,692,355,0.192672999,0.234735414,0.120420624
E02003845,3846,574,1036,309,0.14924597,0.269370775,0.080343214
E02003846,2928,384,947,327,0.131147541,0.323428962,0.111680328
E02003847,3844,836,1176,518,0.21748179,0.305931322,0.134755463
E02003848,2135,319,616,293,0.14941452,0.28852459,0.137236534
E02003849,3003,405,848,329,0.134865135,0.282384282,0.10955711
E02003850,2265,435,604,305,0.19205298,0.266666667,0.134657837
E02003851,2375,476,660,326,0.200421053,0.277894737,0.137263158
E02003852,2792,575,764,369,0.205945559,0.273638968,0.132163324
E02003874,4025,767,965,420,0.190559006,0.239751553,0.104347826
E02003875,2681,662,621,313,0.24692279,0.231629989,0.116747482
E02003876,2393,497,632,270,0.207689093,0.264103636,0.112829085
E02003877,3884,867,1016,389,0.223223481,0.261585994,0.10015448
E02003878,3299,741,856,377,0.224613519,0.259472567,0.114277054
E02003879,2800,506,794,247,0.180714286,0.283571429,0.088214286
E02003880,2755,513,670,332,0.186206897,0.243194192,0.120508167
E02003881,2730,539,675,256,0.197435897,0.247252747,0.093772894
E02003882,3989,662,1184,461,0.16595638,0.296816245,0.115567811
E02003883,4031,864,1324,355,0.214338874,0.328454478,0.088067477
E02003884,3318,759,807,326,0.22875226,0.243218807,0.098251959
E02003885,2408,549,644,256,0.227990033,0.26744186,0.106312292
E02003886,2599,470,910,291,0.180838784,0.350134667,0.111966141
E02003887,2496,526,814,276,0.210737179,0.326121795,0.110576923
E02003888,2627,456,718,334,0.173582033,0.273315569,0.127141226
E02003889,2297,298,730,273,0.129734436,0.317805834,0.118850675
E02003890,2454,523,757,267,0.213121434,0.308475958,0.108801956
E02003891,2455,554,581,246,0.225661914,0.236659878,0.100203666
E02002574,2986,616,801,372,0.206296048,0.268251842,0.12458138
E02002575,3732,801,1278,457,0.214630225,0.34244373,0.122454448
E02002576,3233,523,879,402,0.161769255,0.271883699,0.124342716
E02002577,3287,413,921,406,0.125646486,0.280194706,0.123516885
E02002578,3207,456,909,475,0.142188962,0.28344247,0.148113502
E02002579,3193,433,1005,458,0.135609145,0.314751018,0.143438772
E02002580,3426,438,958,387,0.127845884,0.279626386,0.11295972
E02002581,3108,605,777,431,0.194658945,0.25,0.138674389
E02002582,3103,836,1101,325,0.269416694,0.354817918,0.104737351
E02002583,3093,397,785,399,0.128354349,0.253798901,0.12900097
E02002584,3089,503,910,411,0.162835869,0.29459372,0.133052768
E02002585,4897,886,1293,449,0.180927098,0.264039208,0.091688789
E02002586,4060,492,1332,471,0.121182266,0.328078818,0.116009852
E02002587,2919,552,965,339,0.189105858,0.330592669,0.116135663
E02002588,3245,498,962,400,0.153466872,0.296456086,0.123266564
E02002589,2734,703,608,394,0.257132407,0.222384784,0.144111192
E02002590,2525,486,736,260,0.192475248,0.291485149,0.102970297
E02002591,2772,555,742,244,0.20021645,0.267676768,0.088023088
E02002592,2557,500,735,296,0.19554165,0.287446226,0.115760657
E02002593,2367,504,586,245,0.212927757,0.247570765,0.103506548
E02002594,2472,466,667,222,0.188511327,0.269822006,0.089805825
E02002595,3409,422,1171,339,0.123789968,0.343502493,0.099442652
E02002596,3538,816,861,464,0.230638779,0.243357829,0.131147541
E02002597,3837,546,1263,435,0.142298671,0.329163409,0.11336982
E02002598,2892,686,1170,273,0.237206086,0.404564315,0.09439834
E02002599,4129,862,1526,435,0.208767256,0.369581012,0.105352386
E02002600,4104,603,1129,441,0.146929825,0.275097466,0.10745614
E02002601,3343,626,891,423,0.187256955,0.266527071,0.126533054
E02002602,3166,460,1026,256,0.145293746,0.324068225,0.080859128
E02002603,2862,673,803,403,0.235150245,0.280573026,0.140810622
E02002604,3141,682,902,355,0.217128303,0.287169691,0.113021331
E02002605,3742,776,1176,451,0.207375735,0.314270444,0.120523784
E02002606,4930,891,1157,306,0.180730223,0.234685598,0.062068966
E02002607,4868,866,1025,409,0.177896467,0.210558751,0.084018077
E02002608,3526,677,902,428,0.192002269,0.255813953,0.121384005
E02002609,3731,576,1013,345,0.154382203,0.271508979,0.092468507
E02002610,5171,1007,1625,401,0.194739896,0.314252562,0.077547863
E02002611,3253,605,1010,349,0.18598217,0.310482631,0.107285583
E02002612,4009,724,1142,403,0.180593664,0.284859067,0.100523821
E02002613,2402,536,788,245,0.223147377,0.32805995,0.101998335
E02002614,2394,552,742,252,0.230576441,0.30994152,0.105263158
E02003965,4705,913,1096,494,0.194048884,0.232943677,0.104994687
E02003966,2945,705,659,321,0.239388795,0.2237691,0.108998302
E02003967,3580,834,864,368,0.232960894,0.241340782,0.102793296
E02003968,3755,758,893,399,0.201864181,0.237816245,0.106258322
E02003969,2898,455,809,347,0.157004831,0.27915804,0.11973775
E02003970,3454,763,870,280,0.220903301,0.251881876,0.081065431
E02003971,3513,766,833,343,0.218047253,0.237119271,0.097637347
E02003972,4141,742,1078,428,0.179183772,0.260323593,0.103356677
E02003973,4132,628,1079,433,0.151984511,0.261132623,0.104791868
E02003974,3461,594,911,403,0.171626697,0.263218723,0.116440335
E02003975,2749,654,644,289,0.237904693,0.234267006,0.105129138
E02003976,3012,581,582,239,0.192895086,0.193227092,0.07934927
E02003977,2680,541,766,301,0.201865672,0.285820896,0.112313433
E02003978,2618,510,679,270,0.194805195,0.259358289,0.103132162
E02003979,3350,703,707,343,0.209850746,0.211044776,0.10238806
E02003980,3189,491,849,285,0.153966761,0.266227658,0.089369708
E02003981,2990,512,844,306,0.171237458,0.282274247,0.102341137
E02003982,3224,706,887,341,0.21898263,0.275124069,0.105769231
E02003983,3426,477,973,413,0.139229422,0.28400467,0.120548745
E02003984,3422,402,844,224,0.117475161,0.246639392,0.065458796
E02003985,3088,564,704,300,0.182642487,0.227979275,0.097150259
E02003986,3237,567,702,305,0.175162187,0.21686747,0.094223046
E02003987,2629,573,544,348,0.217953595,0.206922784,0.132369722
E02003988,2948,585,689,274,0.19843962,0.233717775,0.092944369
E02003989,3335,586,845,395,0.175712144,0.253373313,0.11844078
E02003990,4217,929,1067,377,0.220298791,0.253023476,0.089400047
E02003991,3197,807,805,381,0.252424148,0.251798561,0.119174226
E02003992,4201,617,697,301,0.146869793,0.165912878,0.071649607
E02003993,3720,878,853,424,0.236021505,0.229301075,0.113978495
E02003994,3519,568,827,296,0.161409491,0.235009946,0.084114805
E02003995,4475,711,1079,443,0.158882682,0.241117318,0.098994413
E02003996,4756,827,1043,350,0.173885618,0.219301934,0.073591253
E02003997,4280,639,1292,376,0.149299065,0.301869159,0.087850467
E02003998,3007,442,905,330,0.146990356,0.300964416,0.109743931
E02003999,4058,908,948,404,0.223755545,0.233612617,0.099556432
E02004000,2309,478,621,263,0.207016024,0.268947596,0.113902122
E02004001,2735,447,472,271,0.163436929,0.172577697,0.099085923
E02004002,4325,907,1213,458,0.209710983,0.280462428,0.105895954
E02004003,5278,1054,1332,570,0.199696855,0.252368321,0.107995453
E02004004,3983,690,1146,517,0.173236254,0.287722822,0.129801657
E02004005,3605,653,937,391,0.181137309,0.259916782,0.108460472
E02004006,3926,936,846,357,0.238410596,0.2154865,0.090932247
E02004007,4375,884,990,499,0.202057143,0.226285714,0.114057143
E02004008,2771,649,644,260,0.234211476,0.232407073,0.093828943
E02004009,2493,608,612,255,0.243882872,0.245487365,0.102286402
E02004010,3354,531,773,274,0.158318426,0.230471079,0.0816935
E02004011,4311,887,987,395,0.205752726,0.2289492,0.091626073
E02004012,2491,602,498,207,0.241670012,0.199919711,0.083099157
E02004013,4319,953,990,405,0.220652929,0.229219727,0.093771706
E02004014,3304,732,738,336,0.221549637,0.223365617,0.101694915
E02004015,2924,596,432,180,0.203830369,0.147742818,0.061559508
E02004016,3738,735,840,269,0.196629213,0.224719101,0.071963617
E02004017,3865,805,861,337,0.208279431,0.222768435,0.087192755
E02004018,3783,675,872,281,0.178429818,0.23050489,0.074279672
E02004019,3397,805,812,309,0.2369738,0.239034442,0.090962614
E02004020,3597,751,946,318,0.208785099,0.262996942,0.088407006
E02004021,2404,630,427,183,0.262063228,0.177620632,0.076123128
E02004022,2493,637,463,237,0.255515443,0.185720016,0.095066185
E02004023,2661,588,490,182,0.22096956,0.1841413,0.06839534
E02004024,3107,769,666,276,0.247505632,0.214354683,0.08883167
E02004025,3656,821,707,242,0.224562363,0.193380744,0.06619256
E02004026,3745,662,875,306,0.176769025,0.23364486,0.081708945
E02004027,3744,776,589,263,0.207264957,0.157318376,0.070245726
E02004028,3438,822,742,336,0.239092496,0.215823153,0.097731239
E02000984,3146,723,954,347,0.229815639,0.303242212,0.110298792
E02000985,3205,616,871,371,0.192199688,0.271762871,0.11575663
E02000986,3682,679,939,349,0.184410646,0.255024443,0.094785443
E02000987,3288,565,842,325,0.171836983,0.256082725,0.098844282
E02000988,3496,458,991,349,0.131006865,0.283466819,0.099828375
E02000989,3637,715,843,410,0.196590597,0.231784438,0.112730272
E02000990,3286,731,913,360,0.222458917,0.277845405,0.109555691
E02000991,3316,620,910,356,0.186972256,0.274427021,0.107358263
E02000992,2518,548,621,252,0.217633042,0.246624305,0.100079428
E02000993,3135,387,966,291,0.123444976,0.308133971,0.092822967
E02000994,3343,348,982,266,0.104098115,0.29374813,0.079569249
E02000995,3430,542,997,378,0.158017493,0.290670554,0.110204082
E02000996,3321,430,1026,320,0.129479073,0.308943089,0.096356519
E02000997,2372,457,660,250,0.192664418,0.278246206,0.10539629
E02000998,3654,437,956,280,0.119594964,0.261631089,0.076628352
E02000999,3580,311,713,231,0.086871508,0.199162011,0.06452514
E02001000,4123,629,984,387,0.152558816,0.238661169,0.093863691
E02001001,3197,530,951,294,0.165780419,0.297466375,0.091961214
E02001002,4018,789,1212,471,0.196366351,0.301642608,0.117222499
E02001003,2850,564,723,372,0.197894737,0.253684211,0.130526316
E02001004,3185,271,950,286,0.085086342,0.298273155,0.089795918
E02001005,3130,387,853,311,0.123642173,0.272523962,0.099361022
E02001006,2801,345,994,273,0.123170296,0.35487326,0.097465191
E02001007,4396,829,1141,550,0.188580528,0.25955414,0.12511374
E02001008,2843,270,1121,264,0.094970102,0.394301794,0.092859655
E02001009,2975,428,800,275,0.143865546,0.268907563,0.092436975
E02001010,2468,326,742,236,0.132090762,0.300648298,0.095623987
E02001011,4125,923,1202,451,0.223757576,0.291393939,0.109333333
E02001012,2919,420,937,404,0.143884892,0.321000343,0.138403563
E02001013,2495,487,686,255,0.195190381,0.2749499,0.102204409
E02001014,3650,685,987,379,0.187671233,0.270410959,0.103835616
E02001015,3762,551,877,350,0.146464646,0.23312068,0.093035619
E02001016,3354,420,1147,361,0.125223614,0.341979726,0.107632677
E02001017,4663,796,1423,469,0.170705554,0.305168347,0.100579026
E02001018,3008,648,1042,357,0.215425532,0.346409574,0.118683511
E02001019,3982,812,1052,365,0.203917629,0.26418885,0.091662481
E02001020,2483,506,627,281,0.203785743,0.252517116,0.113169553
E02001021,3115,688,1016,326,0.220866774,0.326163724,0.104654896
E02001022,3326,595,811,349,0.178893566,0.24383644,0.104930848
E02001023,2324,435,751,280,0.187177281,0.323149742,0.120481928
E02001024,3341,676,1054,394,0.20233463,0.315474409,0.117928764
E02001025,3349,467,992,327,0.13944461,0.296207823,0.097641087
E02001026,3671,499,1103,339,0.135930264,0.300463089,0.09234541
E02001027,3029,492,841,250,0.162429845,0.277649389,0.08253549
E02001028,3108,643,782,354,0.206885457,0.251608752,0.113899614
E02001029,2880,425,785,279,0.147569444,0.272569444,0.096875
E02001030,2346,503,726,285,0.214407502,0.309462916,0.121483376
E02001031,2841,476,714,302,0.167546639,0.251319958,0.106300598
E02001032,3120,582,924,372,0.186538462,0.296153846,0.119230769
E02001033,2390,392,761,231,0.164016736,0.318410042,0.09665272
E02001034,3831,557,933,301,0.145392848,0.243539546,0.078569564
E02001035,2981,482,799,400,0.161690708,0.268030862,0.13418316
E02001036,3011,563,1002,304,0.186981069,0.332779807,0.100963135
E02001037,3016,532,762,357,0.176392573,0.25265252,0.1183687
E02001038,2637,425,628,244,0.161167994,0.238149412,0.092529389
E02001039,3443,420,1143,373,0.12198664,0.331977926,0.108335754
E02001040,2548,436,652,301,0.1711146,0.25588697,0.118131868
E02001041,3369,554,929,350,0.164440487,0.275749481,0.103888394
E02001042,2875,488,634,249,0.16973913,0.220521739,0.086608696
E02001043,2307,406,654,236,0.175986129,0.283485046,0.102297356
E02001044,2790,397,1097,328,0.142293907,0.393189964,0.117562724
E02001045,3622,399,998,428,0.110160133,0.275538377,0.118166759
E02001046,3956,421,1199,474,0.106420627,0.303083923,0.119817998
E02001047,4369,486,1268,443,0.11123827,0.290226596,0.101396201
E02001048,3560,469,958,326,0.131741573,0.269101124,0.091573034
E02001049,4049,624,1143,520,0.154112126,0.282291924,0.128426772
E02001050,3195,373,854,257,0.116744914,0.267292645,0.080438185
E02001051,3393,413,984,394,0.121721191,0.290008842,0.116121426
E02001052,4384,380,1405,354,0.086678832,0.320483577,0.080748175
E02001053,4494,331,1318,402,0.073653761,0.293279929,0.089452603
E02001055,3829,427,1063,405,0.111517367,0.277618177,0.105771742
E02001056,3463,278,1113,357,0.080277216,0.321397632,0.103089807
E02001057,4018,578,711,252,0.143852663,0.176953708,0.06271777
E02001059,4369,491,1232,324,0.112382696,0.281986725,0.074158846
E02001061,3863,329,1167,402,0.085166969,0.302096816,0.104064199
E02001062,3546,236,982,228,0.066553864,0.276931754,0.0642978
E02001063,3629,452,648,142,0.124552218,0.178561587,0.039129237
E02001064,3624,299,1192,300,0.082505519,0.328918322,0.082781457
E02001065,3787,464,1155,346,0.122524426,0.304990758,0.091365197
E02001066,3533,292,666,199,0.082649307,0.18850835,0.056326068
E02001067,3791,311,1345,307,0.082036402,0.354787655,0.080981271
E02001068,3696,206,1244,301,0.055735931,0.336580087,0.081439394
E02001069,4059,291,1010,240,0.071692535,0.248829761,0.059127864
E02001070,3294,342,565,184,0.103825137,0.171523983,0.055859138
E02001071,4566,427,1590,320,0.093517302,0.348226018,0.070083224
E02001072,3741,534,784,178,0.142742582,0.209569634,0.047580861
E02001073,4015,737,826,289,0.183561644,0.205728518,0.071980075
E02001074,4299,457,1211,437,0.106303792,0.281693417,0.101651547
E02001075,3320,386,907,234,0.11626506,0.273192771,0.070481928
E02001076,2965,285,381,143,0.096121417,0.128499157,0.048229342
E02001077,3117,563,741,220,0.180622393,0.237728585,0.070580687
E02001078,3835,517,1069,409,0.134810952,0.27874837,0.106649283
E02001079,3341,323,890,353,0.096677641,0.266387309,0.105656989
E02001080,3367,379,383,183,0.112563113,0.113751114,0.054351054
E02001081,2776,601,700,180,0.216498559,0.252161383,0.064841499
E02001082,2921,570,454,148,0.195138651,0.155426224,0.05066758
E02001083,3902,845,589,113,0.216555613,0.150948232,0.028959508
E02001084,3325,512,718,261,0.153984962,0.21593985,0.078496241
E02001085,3177,310,1098,442,0.09757633,0.345609065,0.139124961
E02001086,2949,485,710,225,0.16446253,0.24075958,0.07629705
E02001087,4402,983,860,264,0.223307587,0.195365743,0.05997274
E02001088,3780,543,1196,408,0.143650794,0.316402116,0.107936508
E02001089,3123,555,831,313,0.177713737,0.266090298,0.100224143
E02001090,3100,555,619,336,0.179032258,0.199677419,0.108387097
E02001091,3876,649,911,351,0.16744066,0.23503612,0.090557276
E02001092,3724,470,1113,345,0.126208378,0.29887218,0.09264232
E02001093,3778,528,1200,347,0.139756485,0.317628375,0.091847538
E02001094,3805,357,1300,379,0.093823916,0.341655716,0.099605782
E02001095,3580,382,1085,407,0.106703911,0.303072626,0.113687151
E02001096,3311,493,871,377,0.148897614,0.263062519,0.113862881
E02001097,3452,422,968,447,0.122247972,0.280417149,0.129490151
E02006902,3368,656,258,76,0.194774347,0.076603325,0.022565321
E02006912,3885,916,99,22,0.235778636,0.025482625,0.005662806
E02006913,2939,459,578,151,0.15617557,0.196665532,0.05137802
E02006914,2299,357,137,18,0.155284906,0.059591127,0.007829491
E02006915,3047,339,1060,210,0.111256974,0.347883164,0.068920249
E02006916,3274,703,333,72,0.214722053,0.101710446,0.021991448
E02006917,3087,783,98,24,0.253644315,0.031746032,0.007774538
E02001098,2756,497,614,333,0.180333817,0.222786647,0.120827286
E02001099,2724,502,766,262,0.184287812,0.281204112,0.096182085
E02001100,2586,504,668,288,0.194895592,0.258313998,0.11136891
E02001101,2457,502,666,319,0.204314204,0.271062271,0.12983313
