MSOA11CD,NS-SeC_all_2011,NS-SeC_higher_2011,NS-SeC_higher_2011_pct
E02002920,4849,1439,0.296762219
E02002921,5511,770,0.139720559
E02002922,4645,1770,0.381054898
E02002923,6731,2176,0.323280345
E02002924,4365,1431,0.327835052
E02002925,8014,2560,0.319440978
E02002926,7573,2225,0.293806946
E02002927,8611,3354,0.3895018
E02006008,5615,2043,0.363846839
E02006009,5224,1959,0.375
E02006010,8366,2778,0.332058331
E02006011,4343,1448,0.333410085
E02006012,4633,1586,0.342326786
E02006013,5787,2113,0.365128737
E02006014,6859,2047,0.298440006
E02006015,7076,1736,0.245336348
E02006016,5547,1906,0.343609158
E02006017,5407,1578,0.291843906
E02006018,8533,2269,0.265908825
E02006019,4137,1109,0.268068649
E02006020,5331,1613,0.302569874
E02006021,5868,2181,0.371676892
E02006022,4405,1704,0.386833144
E02006023,7154,1943,0.27159631
E02006024,6999,1583,0.226175168
E02006025,6615,1972,0.298110355
E02006026,5049,1699,0.336502278
E02006027,3960,1360,0.343434343
E02006028,6708,2244,0.334525939
E02006029,5807,1041,0.179266403
E02006030,5267,1197,0.227264097
E02006031,5583,1766,0.316317392
E02006032,6483,1546,0.238469844
E02006033,6142,2514,0.409312927
E02006034,6137,2503,0.407854
E02006035,4123,1595,0.386854232
E02006036,4551,1643,0.361019556
E02006037,7135,2672,0.374491941
E02006038,5643,1973,0.349636718
E02006039,5641,1896,0.336110619
E02006040,5564,2127,0.382278936
E02006041,4346,1315,0.302577082
E02006042,4070,1641,0.403194103
E02006043,5083,1545,0.303954358
E02006044,4537,1489,0.328190434
E02006045,7722,2073,0.268453768
E02006046,6442,1986,0.308289351
E02002951,5695,1200,0.21071115
E02002952,4789,833,0.17394028
E02002953,5304,823,0.155165913
E02002954,5887,1036,0.175980975
E02002955,5004,729,0.145683453
E02002956,6627,1056,0.159348121
E02002957,7216,2031,0.281457871
E02002958,5788,1169,0.201969592
E02002959,6064,903,0.148911609
E02002960,4424,921,0.20818264
E02002961,4695,652,0.13887114
E02002962,4973,546,0.109792882
E02002963,5488,890,0.162172012
E02002964,6286,1102,0.175310213
E02002965,5311,685,0.128977594
E02002966,7672,859,0.111965589
E02002967,6589,623,0.094551525
E02002968,6881,2129,0.309402703
E02002969,6649,1470,0.221085878
E02002970,6060,966,0.159405941
E02002971,4062,628,0.154603644
E02002972,4611,663,0.143786597
E02002973,5972,1373,0.229906229
E02002974,4076,817,0.200441609
E02002975,5827,1287,0.220868371
E02002976,4315,782,0.181228273
E02002977,4286,777,0.181287914
E02002978,4517,504,0.111578481
E02002979,3904,590,0.151127049
E02002980,4381,1432,0.326866012
E02002981,5823,1286,0.22084836
E02002982,4947,836,0.168991308
E02002983,4252,1408,0.331138288
E02002984,4433,1799,0.405819986
E02002928,4445,1534,0.345106862
E02002929,4795,1623,0.338477581
E02002930,4179,1255,0.300311079
E02002931,4634,1807,0.389943893
E02002932,6174,1247,0.201976029
E02002933,6093,1956,0.321024126
E02002934,4478,1401,0.312862885
E02002935,4948,979,0.19785772
E02002936,6025,1262,0.209460581
E02002937,7606,3042,0.39994741
E02002938,4817,1107,0.229811086
E02002939,4621,1477,0.319627786
E02002940,4583,1107,0.24154484
E02002941,7110,1647,0.23164557
E02002942,4652,2085,0.448194325
E02002943,6959,2358,0.338841788
E02002944,5594,851,0.152127279
E02002945,6952,1498,0.21547756
E02002946,6016,1446,0.240359043
E02002947,5024,972,0.193471338
E02002948,4629,632,0.136530568
E02002949,4042,1000,0.247402276
E02002950,3903,695,0.178068153
E02006118,5665,1721,0.303795234
E02006119,6008,1232,0.20505992
E02006120,6460,1382,0.213931889
E02006121,4196,933,0.222354623
E02006122,4903,1147,0.233938405
E02006123,5029,1548,0.307814675
E02006124,5170,794,0.153578337
E02006125,5549,1039,0.187240944
E02006126,6253,1669,0.266911882
E02006127,5685,2006,0.352858399
E02006128,6247,2029,0.324795902
E02006129,5568,1029,0.184806034
E02006130,5541,1308,0.236058473
E02006131,5826,1939,0.3328184
E02006132,4497,983,0.218590171
E02006133,4962,1620,0.326481258
E02006134,6677,2585,0.387149918
E02006135,5756,1919,0.333391244
E02006136,6595,2468,0.374222896
E02006137,6193,1344,0.217019215
E02006138,4423,784,0.177255257
E02006139,5072,819,0.161474763
E02006140,6041,1612,0.266843238
E02006141,7663,1365,0.17812867
E02006142,4058,1474,0.36323312
E02006143,5407,1698,0.314037359
E02006144,5850,1008,0.172307692
E02006145,4039,1704,0.421886606
E02006146,5336,1630,0.305472264
E02006147,5527,2367,0.428261263
E02006148,5585,2322,0.415756491
E02006149,7359,2412,0.327761924
E02006150,8887,3831,0.431079104
E02006151,6571,1630,0.248059656
E02006152,7407,3373,0.455380046
E02006153,5181,2260,0.436209226
E02006154,7640,2210,0.289267016
E02006155,4124,786,0.190591659
E02006156,5683,2523,0.443955657
E02006157,5457,1466,0.268645776
E02006158,6518,1837,0.281834919
E02006159,4249,784,0.184514003
E02006160,6210,1217,0.195974235
E02006161,5309,1537,0.289508382
E02006162,6290,1786,0.283942766
E02006163,5621,1119,0.199074898
E02006164,5312,710,0.133659639
E02006165,5488,1551,0.282616618
E02006166,5327,1842,0.34578562
E02006167,6279,1103,0.175664915
E02006168,6594,1692,0.256596906
E02006169,6823,915,0.134105232
E02006170,3800,1442,0.379473684
E02006171,6380,2075,0.32523511
E02006172,6962,3081,0.442545246
E02006173,5173,2170,0.419485792
E02006174,7790,2801,0.359563543
E02006175,4965,1362,0.274320242
E02006176,5465,2138,0.391216834
E02006177,7506,2081,0.277244871
E02006178,5980,1456,0.243478261
E02006179,5824,1646,0.282623626
E02006180,4888,1299,0.265752864
E02006181,4080,1154,0.282843137
E02006182,4850,2155,0.444329897
E02006183,5749,2320,0.403548443
E02006184,4128,1366,0.330910853
E02006185,5130,1597,0.311306043
E02006186,8992,3405,0.378669929
E02006187,5371,2349,0.437348725
E02006188,4355,1551,0.356142365
E02006189,5193,2009,0.386866936
E02006190,7350,2601,0.353877551
E02006191,6005,2664,0.443630308
E02006192,6187,2500,0.404073056
E02006193,4821,1683,0.349097698
E02006194,5452,1411,0.258804109
E02006195,6303,2635,0.418054894
E02006196,5688,1211,0.21290436
E02006197,6512,1986,0.30497543
E02006198,6564,2384,0.363193175
E02006199,6062,2601,0.429066315
E02006200,5744,1151,0.200383008
E02006201,8757,3903,0.445700582
E02006202,6503,2588,0.397970168
E02006203,5801,1625,0.280124117
E02006204,5284,1186,0.224451173
E02006205,5468,2042,0.373445501
E02006206,5887,1231,0.209104807
E02006207,4740,1306,0.275527426
E02006208,5988,1639,0.273714095
E02006209,7916,2821,0.356366852
E02006210,4246,1339,0.315355629
E02006211,4666,1586,0.339905701
E02006212,5852,1826,0.312030075
E02006213,4945,1364,0.275834176
E02006214,4566,1110,0.243101183
E02006215,5968,1811,0.303451743
E02006216,6559,2063,0.314529654
E02006217,6403,1816,0.283617055
E02006218,5657,1326,0.234399859
E02006219,5965,1573,0.263704946
E02006220,5477,1237,0.225853569
E02006221,4635,1527,0.329449838
E02006222,5052,962,0.190419636
E02006223,4923,642,0.130408288
E02006224,5892,1697,0.288017651
E02006225,5656,1716,0.303394625
E02006226,7173,1995,0.278126307
E02006468,7795,2262,0.290186017
E02006469,6344,1414,0.222887768
E02006470,8143,1868,0.229399484
E02006471,5332,1659,0.311140285
E02006472,6639,1660,0.250037656
E02006473,7414,2445,0.329781494
E02006474,4503,1540,0.341994226
E02006475,5305,1903,0.35871819
E02006476,5196,864,0.166281755
E02006477,5165,2073,0.401355276
E02006478,6193,1771,0.285968028
E02006479,6568,1303,0.198386114
E02006480,5477,1032,0.18842432
E02006481,5026,931,0.185236769
E02006482,5075,1388,0.273497537
E02006483,5460,900,0.164835165
E02006484,5533,1544,0.279052955
E02006485,5280,2180,0.412878788
E02006486,5272,1301,0.246775417
E02006487,4828,815,0.168806959
E02006488,4548,1344,0.295514512
E02006489,6069,1444,0.237930466
E02006490,5374,1385,0.257722367
E02006806,5721,1278,0.22338752
E02006492,8211,3480,0.423821703
E02006493,6805,2023,0.297281411
E02006494,4894,1057,0.215978749
E02006495,5699,2038,0.357606598
E02006496,5293,1370,0.25883242
E02006497,5734,1434,0.250087199
E02006498,8091,2942,0.363613892
E02006499,4271,1604,0.375556076
E02006500,4167,1437,0.344852412
E02006501,6496,1943,0.299107143
E02006502,7550,2529,0.334966887
E02006503,5548,2592,0.467195386
E02006504,4215,1892,0.448873072
E02006505,4680,2013,0.430128205
E02006506,4258,1354,0.317989667
E02006507,6589,2310,0.350584307
E02006508,6988,2979,0.426302232
E02006509,4390,1415,0.322323462
E02006510,4585,1951,0.425517993
E02006511,6710,2692,0.40119225
E02006512,8195,2804,0.342159854
E02006513,5244,2603,0.496376812
E02006514,6582,2647,0.402157399
E02006515,6643,2445,0.368056601
E02006516,6658,2777,0.41709222
E02006517,5302,2220,0.418709921
E02006518,6689,2521,0.376887427
E02006519,5476,2747,0.501643535
E02006520,6068,3065,0.505108767
E02006521,5122,2337,0.456267083
E02006522,4112,1995,0.48516537
E02006523,8926,3211,0.359735604
E02006524,4043,1046,0.258718773
E02006525,9761,4511,0.462145272
E02006526,6149,2025,0.329321841
E02006527,6991,3419,0.489057359
E02006528,8904,2781,0.312331536
E02006529,8512,3573,0.419760338
E02006530,7558,3653,0.483328923
E02006531,7934,1550,0.195361734
E02006532,6450,3058,0.474108527
E02006533,6877,2289,0.332848626
E02001827,4231,1870,0.441975892
E02001828,4713,2064,0.437937619
E02001829,5975,2922,0.489037657
E02001830,6766,3409,0.503842743
E02001831,7222,2262,0.313209637
E02001832,5916,2624,0.443542934
E02001833,4218,1368,0.324324324
E02001834,4241,750,0.176845084
E02001835,6042,2806,0.464415756
E02001836,6715,2748,0.40923306
E02001837,7240,928,0.128176796
E02001838,5608,2391,0.426355207
E02001839,4593,1044,0.227302417
E02001840,5918,984,0.166272389
E02001841,4404,2147,0.487511353
E02001842,5565,1449,0.260377358
E02001843,4705,1126,0.239319872
E02001844,7136,2714,0.380325112
E02001845,4600,1142,0.24826087
E02001846,5542,1095,0.1975821
E02001847,4024,1358,0.337475149
E02001848,4292,767,0.178704567
E02001849,4898,1252,0.255614537
E02001850,5727,1389,0.242535359
E02001851,6140,1693,0.275732899
E02001852,4673,1050,0.224695057
E02001854,5554,1293,0.232805185
E02001855,6798,953,0.140188291
E02001856,6225,1374,0.220722892
E02001857,9491,2081,0.219260352
E02001858,6372,1389,0.217984934
E02001859,7136,827,0.115891256
E02001860,5797,835,0.144040021
E02001861,6838,817,0.11947938
E02001862,6816,950,0.139377934
E02001863,5016,481,0.095893142
E02001864,3624,519,0.143211921
E02001865,7487,845,0.112862295
E02001866,5792,632,0.109116022
E02001867,4360,457,0.104816514
E02001868,5682,1107,0.194825766
E02001869,3903,433,0.110940302
E02001870,7341,953,0.129818826
E02001871,5301,839,0.158272024
E02001872,4827,776,0.160762378
E02001873,7404,1035,0.139789303
E02001874,5897,511,0.086654231
E02001875,5611,1119,0.199429692
E02001876,9936,632,0.063607085
E02001877,6624,545,0.08227657
E02001878,5721,679,0.118685544
E02001879,7205,957,0.132824427
E02001880,6121,824,0.134618526
E02001881,5848,645,0.110294118
E02001882,5593,995,0.177900948
E02001883,5678,833,0.146706587
E02001884,5438,558,0.102611254
E02001886,6698,2013,0.300537474
E02001888,4286,701,0.163555763
E02001889,5199,574,0.110405847
E02001890,7865,2988,0.379910998
E02001892,6586,886,0.134527786
E02001893,5669,1210,0.213441524
E02001895,5305,868,0.163619227
E02001896,5901,573,0.097102186
E02001897,5113,478,0.09348719
E02001898,4669,1231,0.263653887
E02001899,5756,2943,0.511292564
E02001900,5189,1479,0.285026017
E02001901,6155,3606,0.58586515
E02001902,4376,1019,0.23286106
E02001903,4890,462,0.094478528
E02001904,4790,855,0.178496868
E02001905,8301,2299,0.276954584
E02001906,6623,2117,0.319643666
E02001907,7004,1680,0.239862935
E02001908,5720,564,0.098601399
E02001909,5175,620,0.119806763
E02001910,4629,676,0.146035861
E02001911,5413,1205,0.22261223
E02001913,5617,1761,0.313512551
E02001914,4862,1655,0.340394899
E02001915,8435,2206,0.261529342
E02001916,5672,966,0.170310296
E02001918,6976,2930,0.420011468
E02001919,5069,1821,0.359242454
E02001920,5338,1080,0.202322967
E02001921,5547,1504,0.271137552
E02001922,11921,603,0.050583005
E02001923,7099,1603,0.225806452
E02001924,4504,1100,0.244227353
E02001925,4944,1891,0.382483819
E02001926,5616,1843,0.328169516
E02001927,5312,1150,0.216490964
E02001928,4986,1070,0.214600882
E02001929,6601,1093,0.165580973
E02001930,5863,2697,0.460003411
E02001931,5624,1925,0.342283073
E02001932,4772,958,0.200754401
E02001933,5477,1613,0.294504291
E02001934,4808,1476,0.306988353
E02001935,5284,1725,0.326457229
E02001936,4588,1806,0.393635571
E02001937,5513,1178,0.213676764
E02001938,5809,2391,0.411602685
E02001939,4278,1339,0.312996727
E02001941,4262,877,0.205771938
E02001942,4825,1791,0.37119171
E02001943,4579,1299,0.283686394
E02001944,5898,1883,0.319260766
E02001945,5452,955,0.175165077
E02001946,5561,1973,0.354792304
E02001947,4259,598,0.140408547
E02001948,5375,1240,0.230697674
E02001949,4054,1049,0.258756783
E02001950,6184,1741,0.281532988
E02001951,5926,1028,0.173472832
E02001952,6169,1128,0.182849733
E02001953,5159,1625,0.314983524
E02001954,5441,981,0.180297739
E02001955,4515,1117,0.247397564
E02001956,4610,1367,0.296529284
E02001957,5785,1492,0.257908384
E02006807,5613,1870,0.333155175
E02006809,7386,2157,0.292038993
E02006895,5942,1638,0.275664759
E02006896,4679,1652,0.353066895
E02006897,5195,1194,0.229836381
E02006898,5210,2275,0.436660269
E02006899,5338,2496,0.467590858
E02006900,9174,920,0.10028341
E02006901,9294,1154,0.124166129
E02001958,5488,1196,0.217930029
E02001959,4426,993,0.224356078
E02001961,5306,767,0.144553336
E02001962,4004,595,0.148601399
E02001963,4197,1137,0.270907791
E02001964,5294,660,0.124669437
E02001965,5868,1773,0.302147239
E02001966,4584,535,0.116710297
E02001967,4460,1577,0.353587444
E02001968,5034,976,0.193881605
E02001969,4509,823,0.182523841
E02001970,3865,831,0.215006468
E02001971,4164,1163,0.279298751
E02001972,6836,676,0.098888239
E02001973,5935,967,0.162931761
E02001974,6731,2138,0.317634824
E02001975,5573,1359,0.243854298
E02001976,5208,1367,0.262480799
E02001977,7034,1344,0.191071936
E02001978,4757,1080,0.227033845
E02001979,4000,1285,0.32125
E02001980,4489,1598,0.355981288
E02001981,8746,791,0.090441345
E02001982,5217,1786,0.342342342
E02001983,5604,1781,0.317808708
E02001984,6536,1774,0.271419829
E02001985,7220,709,0.098199446
E02001986,5527,1120,0.202641578
E02001987,4939,1325,0.26827293
E02001988,7629,1253,0.164241709
E02001989,4194,1114,0.265617549
E02001990,6800,2205,0.324264706
E02001991,6549,3017,0.46068102
E02001992,6633,1203,0.181365898
E02001993,5156,1350,0.261830877
E02001994,5876,1878,0.319605174
E02001995,4918,1282,0.260675071
E02001996,4796,654,0.136363636
E02001997,5949,2479,0.416708691
E02001998,4194,1592,0.37958989
E02001999,7907,1671,0.211331731
E02006805,5719,985,0.172232908
E02002000,5572,967,0.173546303
E02002001,4247,1003,0.236166706
E02002002,5162,1807,0.350058117
E02002003,6498,1443,0.222068329
E02002004,5318,1058,0.198946973
E02002005,5624,832,0.147937411
E02002006,4767,1051,0.220474093
E02002007,6321,1497,0.236829616
E02002008,6223,2154,0.346135305
E02002009,4603,804,0.174668694
E02002010,5092,1089,0.213864886
E02002011,4317,1455,0.337039611
E02002012,5440,922,0.169485294
E02002013,4829,1700,0.35203976
E02002014,4835,923,0.19089969
E02002015,4417,1010,0.228661988
E02002016,5488,733,0.13356414
E02002017,6028,1091,0.180988719
E02002018,6586,2305,0.349984816
E02002019,5599,899,0.160564386
E02002020,7124,2122,0.297866367
E02002021,5474,874,0.159663866
E02002022,5972,1292,0.216342934
E02002023,4043,1066,0.263665595
E02002024,6074,1213,0.199703655
E02002025,5855,1496,0.255508113
E02002026,5407,1356,0.250786018
E02002027,4409,1553,0.352234067
E02002028,4116,1351,0.328231293
E02002029,4196,1360,0.324118208
E02002030,4642,1113,0.239767342
E02002031,4496,949,0.211076512
E02002032,7108,1546,0.217501407
E02002033,5447,1553,0.28511107
E02002034,5984,2135,0.356784759
E02002035,4444,1727,0.388613861
E02002036,4742,747,0.157528469
E02002037,4323,1389,0.32130465
E02002038,6998,1979,0.282795084
E02002039,4476,1796,0.401251117
E02002040,4286,1924,0.448903406
E02002041,4335,1564,0.360784314
E02002042,5809,2104,0.362196591
E02002043,6054,1088,0.17971589
E02002044,5257,1139,0.216663496
E02002045,5530,1040,0.188065099
E02002046,3905,366,0.093725992
E02002047,4716,850,0.180237489
E02002048,4669,1535,0.328764189
E02002049,4432,844,0.190433213
E02002051,3815,435,0.114023591
E02002052,7470,1143,0.153012048
E02002053,4255,1090,0.256169213
E02002054,4017,1067,0.26562111
E02002055,6611,1065,0.161095144
E02002056,6118,835,0.136482511
E02002057,6307,1194,0.189313461
E02002058,8555,1731,0.202337814
E02002059,7560,1375,0.181878307
E02002060,4318,470,0.108846688
E02002061,4020,507,0.126119403
E02002062,5103,604,0.118361748
E02002063,6600,1375,0.208333333
E02002064,8495,1593,0.187522072
E02002065,8331,1018,0.122194214
E02002066,5084,778,0.153029111
E02002067,3972,878,0.221047331
E02002068,8009,1125,0.140466975
E02002069,4772,814,0.170578374
E02002070,6298,1014,0.161003493
E02002071,4670,796,0.170449679
E02002072,6139,1402,0.228375957
E02002073,5274,842,0.159651119
E02002074,5679,1103,0.194224335
E02002075,6158,1288,0.209158818
E02002076,7781,2974,0.382213083
E02002077,7321,1657,0.2263352
E02002078,4457,1367,0.306708548
E02002079,5576,1288,0.230989957
E02002080,4738,1042,0.219924019
E02006810,7442,1813,0.243617307
E02002081,4104,1131,0.275584795
E02002082,4188,604,0.144221585
E02002083,4286,1133,0.264349043
E02002084,4464,715,0.160170251
E02002085,4318,734,0.169986105
E02002086,3961,564,0.142388286
E02002087,4303,612,0.142226354
E02002088,6694,1016,0.151777711
E02002089,5797,1630,0.281179921
E02002090,4182,1290,0.308464849
E02002091,5045,1475,0.292368682
E02002092,5042,1537,0.304839349
E02002093,4680,1728,0.369230769
E02002094,4159,2012,0.483770137
E02002095,6304,2526,0.40069797
