MSOA01CD,space_all_2001,space_vacant_2001,space_vacant_2001_pct
E02005843,2508,137,0.054625199
E02005844,3272,123,0.037591687
E02005845,2270,74,0.032599119
E02005846,2826,209,0.073956122
E02005847,2803,133,0.047449162
E02005848,2767,76,0.02746657
E02005849,3576,152,0.042505593
E02005850,3005,81,0.026955075
E02005851,2661,107,0.040210447
E02005852,3349,64,0.019110182
E02005853,3702,94,0.02539168
E02005854,2136,66,0.030898876
E02005855,2898,77,0.026570048
E02005856,3126,66,0.021113244
E02005857,2746,87,0.031682447
E02005858,3256,77,0.023648649
E02005859,3964,105,0.026488396
E02005860,3829,141,0.036824236
E02005861,2452,61,0.024877651
E02005862,3486,105,0.030120482
E02005863,3135,82,0.0261563
E02005864,2957,44,0.014879946
E02005865,3312,101,0.030495169
E02005866,3728,111,0.029774678
E02005867,2375,42,0.017684211
E02005868,2851,31,0.010873378
E02005869,2487,27,0.010856454
E02005870,2909,54,0.01856308
E02005871,2930,31,0.010580205
E02005872,2482,50,0.020145044
E02005873,4200,78,0.018571429
E02005874,3653,73,0.019983575
E02005875,2998,50,0.016677785
E02005876,3702,59,0.015937331
E02005877,3083,66,0.02140772
E02005878,4461,110,0.024658148
E02005879,3396,128,0.037691402
E02005880,2598,156,0.060046189
E02005881,2669,103,0.038591233
E02005882,3186,58,0.018204645
E02005883,3207,295,0.09198628
E02005884,2704,118,0.043639053
E02005885,3704,225,0.06074514
E02005886,3928,97,0.024694501
E02005887,4307,461,0.107035059
E02005888,3711,297,0.080032336
E02005889,4400,93,0.021136364
E02005890,2758,49,0.017766497
E02005891,2893,286,0.098859316
E02005892,3890,116,0.029820051
E02005893,4238,116,0.027371402
E02005894,3593,100,0.027831895
E02005895,3301,128,0.038776128
E02005896,2885,78,0.027036395
E02005897,3501,120,0.034275921
E02005898,4611,135,0.029277814
E02005899,4865,357,0.073381295
E02005900,2866,67,0.02337753
E02005901,3449,167,0.048419832
E02005902,3414,57,0.016695958
E02005903,4362,130,0.029802843
E02005904,2627,75,0.028549676
E02005905,2336,53,0.022688356
E02005906,2568,82,0.031931464
E02005907,3736,54,0.014453961
E02005908,3676,80,0.021762786
E02005909,3280,110,0.033536585
E02005910,4013,183,0.045601794
E02005911,3228,70,0.021685254
E02005912,3626,128,0.035300607
E02005913,2765,48,0.017359855
E02005914,2912,55,0.018887363
E02005915,2350,84,0.035744681
E02005916,2886,67,0.023215523
E02005917,2336,66,0.028253425
E02005918,2289,56,0.024464832
E02005919,2341,75,0.032037591
E02005920,2875,53,0.018434783
E02002905,2614,107,0.040933435
E02002906,2533,61,0.024082116
E02002907,2486,84,0.03378922
E02002908,3752,183,0.048773987
E02002909,4388,143,0.032588879
E02002910,3493,166,0.047523619
E02002911,3773,141,0.037370792
E02002912,2653,60,0.022615907
E02002913,2515,122,0.048508946
E02002914,4209,94,0.022333096
E02002915,2669,67,0.025103035
E02002916,4279,171,0.039962608
E02002917,2830,74,0.02614841
E02002918,2491,28,0.011240466
E02002919,3366,117,0.034759358
E02002920,2594,79,0.030454896
E02002921,3281,42,0.012800975
E02002922,2516,92,0.036565978
E02002923,4383,170,0.038786219
E02002924,2592,161,0.062114198
E02002925,4256,162,0.03806391
E02002926,4642,173,0.037268419
E02002927,4675,211,0.04513369
E02002951,3085,78,0.02528363
E02002952,2726,126,0.04622157
E02002953,3229,132,0.040879529
E02002954,3560,90,0.025280899
E02002955,2962,247,0.083389602
E02002956,3916,170,0.043411645
E02002957,3796,86,0.022655427
E02002958,3335,118,0.035382309
E02002959,3688,327,0.088665944
E02002960,2540,50,0.019685039
E02002961,3058,336,0.109875736
E02002962,3140,137,0.043630573
E02002963,3731,175,0.046904315
E02002964,4030,110,0.027295285
E02002965,2542,253,0.099527931
E02002966,4223,271,0.064172389
E02002967,4215,108,0.025622776
E02002968,4171,195,0.046751379
E02002969,4019,280,0.069669072
E02002970,3878,220,0.056730273
E02002971,2459,126,0.051240342
E02002972,2773,132,0.047601875
E02002973,3362,111,0.033016062
E02002974,2675,161,0.060186916
E02002975,3144,62,0.019720102
E02002976,2439,60,0.024600246
E02002977,2871,104,0.036224312
E02002978,2875,179,0.06226087
E02002979,2280,128,0.056140351
E02002980,2713,58,0.021378548
E02002981,3172,107,0.033732661
E02002982,2872,101,0.035167131
E02002983,2326,34,0.014617369
E02002984,2306,43,0.018647008
E02002928,2270,22,0.00969163
E02002929,2145,54,0.025174825
E02002930,2367,60,0.025348542
E02002931,2323,81,0.034868704
E02002932,3209,137,0.042692428
E02002933,3600,118,0.032777778
E02002934,2394,54,0.022556391
E02002935,2806,67,0.023877406
E02002936,2840,63,0.022183099
E02002937,3821,147,0.038471604
E02002938,2673,79,0.029554807
E02002939,2581,68,0.026346377
E02002940,2633,92,0.034941132
E02002941,3971,110,0.027700831
E02002942,2222,54,0.02430243
E02002943,2954,55,0.018618822
E02002944,3173,50,0.015757958
E02002945,3699,77,0.020816437
E02002946,3462,61,0.017619873
E02002947,2865,108,0.037696335
E02002948,2794,110,0.039370079
E02002949,2468,57,0.023095624
E02002950,2273,51,0.022437308
E02006008,3070,61,0.019869707
E02006009,2688,105,0.0390625
E02006010,4320,157,0.036342593
E02006011,2575,47,0.018252427
E02006012,2633,87,0.033042157
E02006013,3047,116,0.038070233
E02006014,3378,213,0.063055062
E02006015,3939,133,0.033764915
E02006016,2845,110,0.038664323
E02006017,2964,132,0.044534413
E02006018,4648,129,0.027753873
E02006019,2386,78,0.032690696
E02006020,2309,150,0.064963188
E02006021,2746,103,0.037509104
E02006022,2231,84,0.037651277
E02006023,3825,194,0.050718954
E02006024,3892,77,0.019784173
E02006025,3825,196,0.05124183
E02006026,2651,99,0.037344398
E02006027,2128,98,0.046052632
E02006028,3579,121,0.033808326
E02006029,3283,47,0.014316174
E02006030,2787,69,0.024757804
E02006031,3082,141,0.045749513
E02006032,3627,60,0.016542597
E02006033,3374,172,0.050978068
E02006034,3648,147,0.040296053
E02006035,2539,37,0.014572666
E02006036,2750,59,0.021454545
E02006037,3875,109,0.028129032
E02006038,3145,83,0.026391097
E02006039,3075,109,0.035447154
E02006040,2853,155,0.054328777
E02006041,2376,186,0.078282828
E02006042,2536,179,0.070583596
E02006043,2769,189,0.068255688
E02006044,2757,333,0.12078346
E02006045,4809,277,0.057600333
E02006046,3364,185,0.054994055
E02006118,2819,55,0.019510465
E02006119,3230,80,0.024767802
E02006120,3374,63,0.018672199
E02006121,2309,33,0.014291901
E02006122,2591,52,0.020069471
E02006123,2480,44,0.017741935
E02006124,3087,66,0.021379981
E02006125,3201,66,0.020618557
E02006126,3139,82,0.026122969
E02006127,2302,43,0.018679409
E02006128,3600,68,0.018888889
E02006129,3113,67,0.021522647
E02006130,2654,78,0.029389601
E02006131,2955,122,0.041285956
E02006132,2498,51,0.020416333
E02006133,2554,70,0.027407987
E02006134,3697,111,0.030024344
E02006135,3194,65,0.020350657
E02006136,3080,95,0.030844156
E02006137,3457,145,0.041943882
E02006138,2365,153,0.064693446
E02006139,2638,181,0.068612585
E02006140,3420,146,0.042690058
E02006141,3625,275,0.075862069
E02006142,2071,56,0.027040077
E02006143,3023,54,0.01786305
E02006144,3559,127,0.035684181
E02006145,2281,49,0.021481806
E02006146,2879,88,0.030566169
E02006147,2645,147,0.05557656
E02006148,2664,86,0.032282282
E02006149,3733,177,0.047414948
E02006150,4929,103,0.020896734
E02006151,3590,97,0.027019499
E02006152,3422,95,0.027761543
E02006153,2760,151,0.054710145
E02006154,4090,56,0.013691932
E02006155,2301,45,0.019556714
E02006156,3087,121,0.039196631
E02006157,2648,82,0.030966767
E02006158,3451,79,0.022891915
E02006159,2479,32,0.012908431
E02006160,3587,65,0.018120992
E02006161,2722,34,0.012490816
E02006162,3673,128,0.034848897
E02006163,3227,75,0.023241401
E02006164,3196,117,0.03660826
E02006165,3283,118,0.035942735
E02006166,3194,66,0.020663745
E02006167,3973,116,0.02919708
E02006168,3975,179,0.045031447
E02006169,2210,109,0.049321267
E02006170,2264,54,0.02385159
E02006171,3927,70,0.017825312
E02006172,4187,65,0.015524242
E02006173,2786,89,0.031945441
E02006174,4096,105,0.025634766
E02006175,2289,44,0.019222368
E02006176,2981,64,0.021469306
E02006177,3935,101,0.02566709
E02006178,3167,38,0.011998737
E02006179,2717,59,0.021715127
E02006180,2558,50,0.019546521
E02006181,2482,81,0.032634972
E02006182,2650,37,0.013962264
E02006183,3083,52,0.016866688
E02006184,2276,31,0.013620387
E02006185,3099,57,0.01839303
E02006186,4628,88,0.019014693
E02006187,2908,89,0.030605227
E02006188,2375,47,0.019789474
E02006189,2934,83,0.028289025
E02006190,4008,158,0.039421158
E02006191,3110,70,0.022508039
E02006192,3191,114,0.035725478
E02006193,2694,50,0.018559762
E02006194,3107,70,0.022529771
E02006195,3334,92,0.027594481
E02006196,2547,158,0.062033765
E02006197,3511,164,0.046710339
E02006198,2845,82,0.028822496
E02006199,3214,83,0.025824518
E02006200,3530,112,0.031728045
E02006201,4755,97,0.020399579
E02006202,3472,96,0.02764977
E02006203,2974,100,0.033624748
E02006204,3185,128,0.040188383
E02006205,3014,118,0.03915063
E02006206,3260,139,0.042638037
E02006207,2827,97,0.034311992
E02006208,3765,244,0.064807437
E02006209,4033,117,0.029010662
E02006210,2364,241,0.101945854
E02006211,2682,91,0.033929903
E02006212,3344,112,0.033492823
E02006213,2838,171,0.0602537
E02006214,2673,111,0.041526375
E02006215,3290,116,0.035258359
E02006216,3315,106,0.031975867
E02006217,3594,34,0.009460211
E02006218,3488,69,0.01978211
E02006219,3069,39,0.012707722
E02006220,3082,15,0.00486697
E02006221,2283,33,0.014454665
E02006222,2667,44,0.016497938
E02006223,2732,22,0.008052709
E02006224,2869,22,0.007668177
E02006225,2832,44,0.015536723
E02006226,3126,40,0.012795905
E02006468,4236,75,0.017705382
E02006469,3394,85,0.025044196
E02006470,4659,119,0.025541962
E02006471,2898,55,0.018978606
E02006472,3767,89,0.023626228
E02006473,4251,66,0.015525759
E02006474,2592,134,0.051697531
E02006475,3043,0,0
E02006476,3055,3,0.000981997
E02006477,2722,57,0.020940485
E02006478,2825,31,0.010973451
E02006479,3294,0,0
E02006480,3135,47,0.014992026
E02006481,2789,51,0.018286124
E02006482,2209,89,0.040289724
E02006483,3136,83,0.026466837
E02006484,3298,92,0.027895694
E02006485,2857,32,0.01120056
E02006486,2881,57,0.019784797
E02006487,2934,48,0.016359918
E02006488,2787,50,0.017940438
E02006489,2792,51,0.018266476
E02006490,2639,62,0.023493748
E02006491,3107,67,0.02156421
E02006492,3480,157,0.045114943
E02006493,3385,102,0.030132939
E02006494,2911,109,0.037444177
E02006495,3029,93,0.030703202
E02006496,2858,132,0.046186144
E02006497,2599,108,0.041554444
E02006498,3316,92,0.02774427
E02006499,2273,49,0.021557413
E02006500,2380,132,0.055462185
E02006501,3850,103,0.026753247
E02006502,4588,105,0.022885789
E02006503,3099,103,0.033236528
E02006504,2297,83,0.036134088
E02006505,3040,135,0.044407895
E02006506,2476,36,0.01453958
E02006507,3702,94,0.02539168
E02006508,3879,123,0.031709203
E02006509,2687,83,0.030889468
E02006510,2540,79,0.031102362
E02006511,3811,129,0.033849383
E02006512,4332,164,0.037857802
E02006513,2305,92,0.039913232
E02006514,3970,270,0.068010076
E02006515,3602,156,0.043309273
E02006516,3813,347,0.091004458
E02006517,2979,213,0.071500504
E02006518,3949,176,0.044568245
E02006519,3532,129,0.036523216
E02006520,3545,75,0.021156559
E02006521,3254,69,0.021204671
E02006522,2268,77,0.033950617
E02006523,4276,107,0.025023386
E02006524,2463,49,0.019894438
E02006525,5442,208,0.038221242
E02006526,3638,48,0.013194063
E02006527,3809,114,0.029929115
E02006528,4704,138,0.029336735
E02006529,3868,119,0.030765253
E02006530,4034,301,0.074615766
E02006531,3909,148,0.037861346
E02006532,3211,92,0.02865151
E02006533,3187,110,0.034515218
E02001827,2541,51,0.020070838
E02001828,2940,73,0.024829932
E02001829,3032,64,0.021108179
E02001830,3860,86,0.022279793
E02001831,4053,141,0.034789045
E02001832,3258,140,0.042971148
E02001833,2317,29,0.012516185
E02001834,2470,44,0.017813765
E02001835,3380,98,0.028994083
E02001836,3680,72,0.019565217
E02001837,4270,96,0.022482436
E02001838,2981,50,0.016772895
E02001839,2836,66,0.023272214
E02001840,3316,68,0.020506634
E02001841,2418,59,0.024400331
E02001842,3137,67,0.021357985
E02001843,2739,76,0.027747353
E02001844,4340,197,0.045391705
E02001845,2606,43,0.016500384
E02001846,3288,89,0.027068127
E02001847,2418,47,0.019437552
E02001848,2592,74,0.028549383
E02001849,3696,175,0.047348485
E02001850,3170,82,0.025867508
E02001851,3303,95,0.028761732
E02001852,2654,68,0.025621703
E02001853,3174,62,0.019533711
E02001854,3262,89,0.027283875
E02001855,4069,219,0.053821578
E02001856,3391,142,0.041875553
E02001857,4720,217,0.045974576
E02001858,3803,127,0.033394688
E02001859,3011,130,0.043175025
E02001860,2910,115,0.0395189
E02001861,3479,244,0.070135096
E02001862,3423,324,0.094653812
E02001863,2857,156,0.05460273
E02001864,2812,140,0.049786629
E02001865,3590,178,0.049582173
E02001866,2705,170,0.06284658
E02001867,2642,111,0.042013626
E02001868,2741,52,0.018971178
E02001869,2427,29,0.011948908
E02001870,3361,43,0.012793811
E02001871,3659,112,0.030609456
E02001872,3057,69,0.022571148
E02001873,3212,124,0.03860523
E02001874,2699,92,0.034086699
E02001875,2872,213,0.074164345
E02001876,2621,89,0.033956505
E02001877,2514,36,0.014319809
E02001878,2720,46,0.016911765
E02001879,2723,98,0.035989717
E02001880,3464,91,0.026270208
E02001881,2781,54,0.019417476
E02001882,3235,120,0.037094281
E02001883,3615,80,0.022130014
E02001884,2454,82,0.033414833
E02001885,5067,223,0.044010262
E02001886,2810,135,0.048042705
E02001887,2159,81,0.037517369
E02001888,2605,60,0.02303263
E02001889,2411,82,0.034010784
E02001890,4239,262,0.06180703
E02001891,2091,62,0.029650885
E02001892,3580,91,0.025418994
E02001893,3206,76,0.023705552
E02001894,3213,170,0.052910053
E02001895,3350,87,0.025970149
E02001896,2649,79,0.029822575
E02001897,2735,55,0.020109689
E02001898,2693,45,0.016709989
E02001899,3157,80,0.025340513
E02001900,2969,189,0.063657797
E02001901,3617,156,0.043129665
E02001902,2497,27,0.010812976
E02001903,2246,56,0.024933215
E02001904,2604,63,0.024193548
E02001905,2586,120,0.046403712
E02001906,3870,123,0.031782946
E02001907,4142,83,0.020038629
E02001908,2423,47,0.019397441
E02001909,2369,93,0.03925707
E02001910,2447,98,0.04004904
E02001911,3469,147,0.042375324
E02001912,2355,95,0.040339703
E02001913,3484,141,0.040470723
E02001914,2215,88,0.03972912
E02001915,4571,149,0.032596806
E02001916,2959,68,0.022980737
E02001917,2121,106,0.049976426
E02001918,4229,242,0.05722393
E02001919,2625,113,0.043047619
E02001920,3313,92,0.027769393
E02001921,3287,82,0.02494676
E02001922,3207,115,0.035859058
E02001923,3430,144,0.041982507
E02001924,2418,53,0.021918941
E02001925,2918,133,0.045579164
E02001926,3048,144,0.047244094
E02001927,3197,68,0.021269941
E02001928,3137,101,0.032196366
E02001929,3840,96,0.025
E02001930,3255,119,0.03655914
E02001931,3112,83,0.026670951
E02001932,3500,146,0.041714286
E02001933,3192,95,0.029761905
E02001934,2313,58,0.025075659
E02001935,3318,125,0.037673297
E02001936,2493,77,0.030886482
E02001937,3257,109,0.03346638
E02001938,3363,147,0.043710972
E02001939,2924,73,0.0249658
E02001940,3070,115,0.037459283
E02001941,2674,110,0.041136874
E02001942,2928,116,0.039617486
E02001943,2593,109,0.042036251
E02001944,2674,72,0.026925954
E02001945,3090,74,0.02394822
E02001946,3149,49,0.015560495
E02001947,3080,128,0.041558442
E02001948,2995,43,0.014357262
E02001949,2706,135,0.049889135
E02001950,3361,107,0.031835763
E02001951,3783,66,0.017446471
E02001952,3846,119,0.030941238
E02001953,3050,67,0.021967213
E02001954,3459,145,0.04191963
E02001955,2586,71,0.02745553
E02001956,2535,46,0.018145957
E02001957,3120,62,0.019871795
E02001958,3153,53,0.016809388
E02001959,2430,51,0.020987654
E02001960,3238,214,0.066090179
E02001961,3340,123,0.036826347
E02001962,2226,92,0.041329739
E02001963,2578,68,0.026377036
E02001964,4186,375,0.089584329
E02001965,3203,46,0.014361536
E02001966,2151,150,0.069735007
E02001967,2576,30,0.011645963
E02001968,2459,96,0.03904026
E02001969,2701,61,0.022584228
E02001970,2511,56,0.022301872
E02001971,2493,61,0.024468512
E02001972,3573,181,0.050657711
E02001973,3354,97,0.028920692
E02001974,3853,104,0.026991954
E02001975,3043,57,0.018731515
E02001976,3266,190,0.058175138
E02001977,3655,216,0.059097127
E02001978,2519,61,0.024215959
E02001979,2553,54,0.021151586
E02001980,2571,11,0.004278491
E02001981,3922,259,0.066037736
E02001982,2591,53,0.020455423
E02001983,3415,88,0.025768668
E02001984,3579,109,0.030455434
E02001985,2669,111,0.04158861
E02001986,3581,90,0.025132645
E02001987,2695,147,0.054545455
E02001988,2761,174,0.063020645
E02001989,2359,62,0.026282323
E02001990,3456,29,0.008391204
E02001991,3755,146,0.038881491
E02001992,3862,164,0.042465044
E02001993,2705,100,0.036968577
E02001994,3417,74,0.021656424
E02001995,2962,68,0.022957461
E02001996,3070,136,0.044299674
E02001997,3504,77,0.021974886
E02001998,2439,47,0.019270193
E02001999,2400,40,0.016666667
E02002000,3195,95,0.029733959
E02002001,2540,61,0.024015748
E02002002,2987,37,0.01238701
E02002003,3853,105,0.027251492
E02002004,2996,68,0.022696929
E02002005,3305,90,0.027231467
E02002006,2760,104,0.037681159
E02002007,3872,70,0.018078512
E02002008,2839,46,0.016202888
E02002009,2599,81,0.031165833
E02002010,2716,143,0.052650957
E02002011,2395,39,0.016283925
E02002012,3410,139,0.040762463
E02002013,2835,51,0.017989418
E02002014,2669,84,0.031472462
E02002015,2483,26,0.010471204
E02002016,3225,83,0.025736434
E02002017,3331,176,0.052836986
E02002018,3744,60,0.016025641
